provider_id,hospital_name,state,control_type,operating_costs,gross_charges,ccr,markup
230264,INSIGHT SURGICAL HOSPITAL,MI,For-profit,26576340.0,216656661.0,0.12266569547104762,8.1522384572142
440003,SUMNER REGIONAL MEDICAL CENTER,TN,For-profit,126023773.0,657842846.0,0.19157124496570113,5.2199900886954085
200052,NORTHERN MAINE MEDICAL CENTER,ME,Nonprofit,59455281.0,61855595.0,0.9611948765507793,1.0403717543610633
330106,NORTH SHORE UNIVERSITY HOSPITAL,NY,Nonprofit,1965942699.0,3241791381.0,0.6064371416749103,1.6489755182839132
390203,DOYLESTOWN HOSPITAL,PA,Nonprofit,342791515.0,911598485.0,0.3760334408629475,2.6593379506490993
70028,ST. VINCENTS MEDICAL CENTER,CT,Nonprofit,526574212.0,835686574.0,0.6301096946903924,1.5870252567552625
310002,NEWARK BETH ISRAEL MEDICAL CENTER,NJ,Nonprofit,632426829.0,995266699.0,0.6354345319053019,1.5737262452538996
450508,NACOGDOCHES MEMORIAL HOSP,TX,Government,37440174.0,83176636.0,0.4501284952182966,2.221587859073518
50701,SOUTHWEST HEALTHCARE SYSTEM,CA,For-profit,333414071.0,1296472178.0,0.25717024758243595,3.8884746948787297
50167,SAN JOAQUIN GENERAL HOSPITAL,CA,Government,393958649.0,912523247.0,0.43172450706891413,2.3162919492091163
30148,NORTHWEST MEDICAL CENTER SAHUARITA,AZ,For-profit,98535431.0,693942012.0,0.14199375350688523,7.042563319178053
180139,KENTUCKY RIVER MEDICAL CENTER,KY,For-profit,30271373.0,135334292.0,0.22367851157783425,4.47070213828755
50353,PROVIDENCE LTTL CO MARY MC TORRANCE,CA,Nonprofit,516185703.0,961897405.0,0.5366328054497662,1.8634716138195715
440111,METRO NASHVILLE GENERAL HOSPITAL,TN,Government,132226963.0,188172091.0,0.7026916813078301,1.4230992433820022
110229,PIEDMONT NEWNAN HOSPITAL INC.,GA,Nonprofit,269389927.0,1318850026.0,0.20426122886545706,4.895691686348763
420002,PIEDMONT MEDICAL CENTER,SC,For-profit,340860720.0,1458723698.0,0.23367051653945228,4.279530061428023
310092,CAPITAL HEALTH REGIONAL MEDICAL CTR,NJ,Nonprofit,320137991.0,2675106875.0,0.11967297231816205,8.356105648829415
190099,AVOYELLES HOSPITAL,LA,For-profit,31214389.0,102674360.0,0.30401347522399946,3.289327880164497
380004,PROVIDENCE ST. VINCENT MEDICAL CTR,OR,Nonprofit,931869457.0,1033524862.0,0.9016420322939459,1.1090876025996848
50071,KFH - SANTA CLARA,CA,Nonprofit,1052804536.0,2064512283.0,0.509953147127873,1.9609644643476347
140172,FRANCISCAN ST. JAMES HEALTH,IL,Nonprofit,310878347.0,780451204.0,0.3983315618025493,2.510471416010199
260034,BATES COUNTY MEMORIAL HOSPITAL,MO,Government,38471476.0,126819560.0,0.30335601227444725,3.2964568346688856
191322,OCHSNER - ABROM KAPLAN MH,LA,Nonprofit,24255220.0,29065534.0,0.834501096728517,1.1983207738375492
230277,HURON VALLEY-SINAI HOSPITAL,MI,For-profit,154666379.0,737640307.0,0.20967723364932658,4.769234993210774
240106,REGIONS HOSPITAL,MN,Nonprofit,832360960.0,1268598363.0,0.6561264654572158,1.524096424464694
150065,SCHNECK MEDICAL CENTER,IN,Government,150395770.0,394432879.0,0.38129623063192963,2.6226327974516837
280111,COLUMBUS COMMUNITY HOSPITAL,NE,Nonprofit,112944415.0,188054873.0,0.6005928652537497,1.6650214443981137
150022,FRANCISCAN HEALTH CRAWFORDSVILLE,IN,Nonprofit,47289994.0,180305394.0,0.26227720064769666,3.8127599254929065
10128,JACKSON MEDICAL CENTER,AL,For-profit,11528259.0,23599417.0,0.4884976183945561,2.0470928871393332
190145,LASALLE GENERAL HOSPITAL  INC.,LA,Government,26678118.0,33746480.0,0.7905452064926475,1.2649497989325935
450154,VAL VERDE REGIONAL MEDICAL CENTER,TX,Government,77911836.0,247890162.0,0.31429983090656094,3.181675272034406
150109,FRANCISCAN HEALTH LAFAYETTE,IN,Nonprofit,317729221.0,1102422565.0,0.28821001228326637,3.4696920904231217
390026,CHESTNUT HILL HOSPITAL,PA,Nonprofit,114900563.0,753226866.0,0.1525444300867516,6.555467147711017
300011,ST. JOSEPH HOSPITAL,NH,Nonprofit,214684388.0,569283436.0,0.37711335764211484,2.651722564940307
380029,SILVERTON HOSPITAL,OR,Nonprofit,103219917.0,184846560.0,0.5584086444454255,1.7908032225989872
50782,CASA COLINA HOSPITAL AND CENTERS FOR,CA,Nonprofit,100242648.0,140176008.0,0.7151198655906936,1.3983669705133888
340039,IREDELL MEMORIAL HOSPITAL,NC,Nonprofit,181631042.0,544672256.0,0.33346850330485717,2.998783963371195
100117,BAPTIST MEDICAL CENTER-BEACHES,FL,Nonprofit,172354896.0,543167857.0,0.31731424048533124,3.151450116044281
450774,TOPS SURGICAL SPECIALTY HOSPITAL,TX,For-profit,46652249.0,250704302.0,0.18608475653521095,5.373895307812492
150125,COMMUNITY HOSPITAL,IN,Nonprofit,528928492.0,1553342568.0,0.34050988036787,2.9367723454005197
450411,EASTLAND MEMORIAL HOSPITAL,TX,Government,21670526.0,42521434.0,0.5096377041282286,1.9621782138559996
40050,OUACHITA COUNTY MEDICAL CENTER,AR,Nonprofit,31618031.0,104216243.0,0.30338870496415804,3.2961016136646837
370236,INTEGRIS HEALTH EDMOND,OK,Nonprofit,112248264.0,509161170.0,0.2204572355743467,4.536027122878266
110028,UNIVERSITY HEALTH SERVICES  INC.,GA,Nonprofit,543472951.0,789441362.0,0.6884272564882407,1.452586298080546
170013,HAYS MEDICAL CENTER  INC.,KS,Nonprofit,190732631.0,420431807.0,0.45365889978918744,2.20429931048348
450044,UT SOUTHWESTERN UNIVERSITY HOSP,TX,Government,2213718524.0,4469348108.0,0.495311278178916,2.0189324250330936
100288,ST MARYS MEDICAL CENTER,FL,For-profit,353175827.0,974549864.0,0.3623989290300696,2.7593900530457316
360107,THE BELLEVUE HOSPITAL,OH,Nonprofit,49637442.0,159355402.0,0.3114889195911915,3.21038707030874
111306,EFFINGHAM HOSPITAL,GA,Government,68540862.0,212176176.0,0.3230375025705054,3.0956158094422563
360002,UH SAMARITAN MEDICAL CENTER,OH,Nonprofit,83333721.0,187235453.0,0.44507447529181343,2.2468149838166953
310003,PALISADES MEDICAL CENTER,NJ,Nonprofit,180489427.0,467892594.0,0.38574969835919226,2.5923545870639835
50232,FRENCH HOSPITAL MEDICAL CENTER,CA,Nonprofit,186617148.0,520059884.0,0.3588378064553812,2.786774364379419
110230,EMORY JOHNS CREEK HOSPITAL,GA,Nonprofit,261693950.0,502348429.0,0.5209411135632316,1.9196027611643298
440132,HENRY COUNTY MEDICAL CENTER,TN,Government,71098195.0,222289686.0,0.31984477678375056,3.1265165873760927
50674,KFH - SOUTH SACRAMENTO,CA,Nonprofit,751022237.0,1726656734.0,0.4349574656105329,2.2990753787760347
490024,CARILION MEDICAL CENTER,VA,Nonprofit,1049831302.0,1910384890.0,0.5495391570020217,1.8197065436709563
320085,MOUNTAIN VIEW REG MED CTR,NM,For-profit,172910072.0,698726341.0,0.24746465369050685,4.040981146546512
50784,ADVENTIST HEALTH TULARE,CA,Nonprofit,78723796.0,229891707.0,0.3424386074091833,2.920231476134611
310024,ROBERT WOOD JOHNSON HOSPITAL @ RAHW,NJ,Nonprofit,133229947.0,434366821.0,0.30672220012863277,3.2602791698175784
50603,MEMORIALCARE SADDLEBACK MED CTR,CA,Nonprofit,361019634.0,1038222785.0,0.3477284829575379,2.8758069845032304
670143,ASCENSION SETON BASTROP,TX,Nonprofit,18826521.0,209870383.0,0.08970546835091067,11.14759243091169
330175,GUTHRIE CORTLAND MEDICAL CENTER,NY,Nonprofit,119406051.0,370252126.0,0.32249929876162275,3.10078193608463
170199,MINIMALLY INVASIVE SURGERY HOSPITAL,KS,For-profit,15512177.0,37445326.0,0.4142620363353226,2.4139310684760753
60065,HCA HEALTHONE MOUNTAIN RIDGE,CO,For-profit,151787076.0,1511120661.0,0.10044669490492791,9.95552915849041
450184,MEMORIAL HERMANN  HOSPITAL SYS,TX,Nonprofit,2051626324.0,5369535526.0,0.38208636744570446,2.617209314964902
670069,METHODIST MCKINNEY HOSPITAL,TX,For-profit,73766692.0,184060014.0,0.40077521671817323,2.4951642673633785
500031,GRAYS HARBOR COMMUNITY HOSPITAL,WA,Government,99261144.0,263001477.0,0.377416678918499,2.6495914352951644
171376,HOSPITAL DISTRICT #1 CRAWFORD COUNTY,KS,Government,22401515.0,34128312.0,0.6563909460274507,1.5234823180485784
521359,TAMARACK HEALTH ASHLAND MED CTR,WI,Nonprofit,112488893.0,199930211.0,0.562640795692453,1.7773329052140283
500053,TRIOS HEALTH,WA,For-profit,140668674.0,340601919.0,0.41300023914427797,2.4213061040157386
340126,WILSON MEDICAL CENTER,NC,Nonprofit,115564902.0,483706819.0,0.238915180561058,4.185585853739572
170014,ADVENTHEALTH OTTAWA,KS,Nonprofit,53674261.0,242920937.0,0.22095362245371217,4.525836638905937
150045,PARKVIEW - DEKALB HEALTH,IN,Nonprofit,58557926.0,250904888.0,0.23338694780629382,4.284729756310017
360072,FAIRFIELD MEDICAL CENTER,OH,Nonprofit,299438274.0,715026059.0,0.4187795259081599,2.3878913321548203
450674,WOMANS HOSPITAL OF TEXAS,TX,For-profit,266590312.0,433767639.0,0.6145924408159918,1.6270945322274126
90008,NOT-FOR-PROFIT HOSPITAL CORPORATION,DC,Government,108065788.0,151149577.0,0.7149592486123861,1.398681116358491
670322,LEGENT SURGICAL HOSPITAL PLANO,TX,For-profit,26607424.0,117484894.0,0.22647527774932494,4.41549298421373
670090,CRESCENT MEDICAL CENTER LANCASTER,TX,For-profit,39728772.0,170912889.0,0.2324504151351628,4.301992747221083
130007,ST. ALPHONSUS REGIONAL MED CENTER,ID,Nonprofit,663755794.0,987578771.0,0.6721041536037635,1.4878646332388927
190013,WEST CALCASIEU-CAMERON HOSPITAL,LA,Government,69271419.0,145873301.0,0.4748738701676464,2.105822330563201
440001,UNICOI COUNTY HOSPITAL,TN,Nonprofit,12413884.0,60932059.0,0.20373321045986645,4.908379923640337
240019,SMDC MEDICAL CENTER,MN,Nonprofit,371503597.0,512678382.0,0.7246328498399607,1.3800092008261229
280023,CHI HEALTH ST. FRANCIS,NE,Nonprofit,120200298.0,213527350.0,0.5629269412091706,1.776429456106673
160016,TRINITY REGIONAL MEDICAL CENTER,IA,Nonprofit,143585628.0,280130134.0,0.5125675911753214,1.9509622091146894
360055,TRUMBULL MEMORIAL HOSPITAL,OH,For-profit,116448702.0,389977244.0,0.2986038385357685,3.3489187711169164
50724,HEART HOSPITAL OF BAKERSFIELD,CA,For-profit,76025126.0,166018620.0,0.45793132119758617,2.1837335725033853
490057,SENTARA VA. BEACH GENERAL HOSPITAL,VA,Nonprofit,348735433.0,1021093788.0,0.34153124531592977,2.9279897921929834
30012,YAVAPAI REGIONAL MEDICAL CENTER,AZ,Nonprofit,355494133.0,924007668.0,0.38473071740785597,2.5992205840426625
340087,THE MCDOWELL HOSPITAL,NC,For-profit,67734770.0,256897966.0,0.26366409611822306,3.7927044854511207
260102,UNIVERSITY HEALTH LAKEWOOD MED CTR,MO,Nonprofit,184288941.0,238159182.0,0.7738057355269217,1.2923140189947697
190183,SOUTHERN REGIONAL MEDICAL CORP,LA,Government,79598282.0,152133338.0,0.5232139322414657,1.911264089845557
140034,SSM HEALTH ST. MARYS HOSPITAL,IL,Nonprofit,86829116.0,259969548.0,0.33399725724799123,2.9940365625742404
240053,PARK NICOLLET METHODIST HOSPITAL,MN,Nonprofit,719869095.0,1372667266.0,0.5244308747142514,1.9068289992363125
370026,ST MARYS REGL MEDICAL CENTER,OK,For-profit,89841457.0,431038816.0,0.2084300848673452,4.7977718794119735
360210,GRADY MEMORIAL HOSPITAL,OH,Nonprofit,111539585.0,346616112.0,0.3217957306035445,3.1075614276312753
180106,THE MEDICAL CENTER OF ALBANY,KY,Nonprofit,7193089.0,18621603.0,0.38627657350444,2.588818656351951
520103,COMMUNITY MEMORIAL HOSPITAL,WI,Nonprofit,281496512.0,588336932.0,0.47846139973412377,2.0900327603348776
330006,ST. JOSEPHS MEDICAL CENTER,NY,Nonprofit,236407124.0,289623948.0,0.8162554430754463,1.2251066850252785
210061,ATLANTIC GENERAL HOSPITAL,MD,Nonprofit,70409081.0,86095649.0,0.8178006881625343,1.2227918299345506
143026,SHIRLEY RYAN ABILITYLAB,IL,Nonprofit,309995493.0,378241807.0,0.8195696172739573,1.2201526007347467
100088,BAPTIST MEDICAL CENTER,FL,Nonprofit,1736047995.0,5098955149.0,0.3404713209412072,2.937104943921784
20006,MAT-SU REGIONAL MED CTR,AK,For-profit,193079562.0,734096696.0,0.2630165250055832,3.8020424761477343
40085,HELENA REGIONAL MEDICAL CENTER,AR,For-profit,15785765.0,55800909.0,0.28289440589578924,3.534887856242634
490021,CENTRA HEALTH,VA,Nonprofit,714107739.0,1858195202.0,0.3843017882251533,2.602121641479648
400110,HOSPITAL METROPOLITANO TITO MATTEI,PR,For-profit,21669144.0,22137095.0,0.9788612281783133,1.0215952692916712
50179,EMANUEL MEDICAL CENTER,CA,For-profit,242559208.0,2456880299.0,0.09872650617074283,10.128992089222193
450029,LAREDO MEDICAL CENTER,TX,For-profit,255818678.0,1285590958.0,0.198989170239637,5.025399114915292
10061,HIGHLANDS MEDICAL CENTER,AL,Nonprofit,61868045.0,117154018.0,0.5280915333181317,1.8936111202479404
100209,HCA FLORIDA KENDALL HOSPITAL,FL,For-profit,406413970.0,2025289243.0,0.2006695939380941,4.983316009043685
60076,STERLING REGIONAL MEDCENTER,CO,Nonprofit,50572572.0,100524924.0,0.503084906584958,1.9877360400020787
100299,LAKEWOOD RANCH MEDICAL CENTER,FL,For-profit,151704789.0,1063745598.0,0.14261378781282627,7.011944744868932
330023,VASSAR BROTHERS MEDICAL CENTER,NY,Nonprofit,675101559.0,1110780591.0,0.6077721959403592,1.6453533193514664
260077,MERCY HOSPITAL SOUTH,MO,Nonprofit,540262271.0,978564884.0,0.5520965240359065,1.811277478600759
110005,NORTHSIDE HOSPITAL FORSYTH,GA,Nonprofit,638534662.0,1798105209.0,0.35511529514733753,2.815986846145558
230078,LAKELAND COMMUNITY HOSP WATERVLIET,MI,Nonprofit,41273425.0,106751190.0,0.3866319897698564,2.5864388526030977
140276,LOYOLA UNIVERSITY MEDICAL CENTER,IL,Nonprofit,988327572.0,2011618630.0,0.49130961369153753,2.0353764146529345
110135,TAYLOR REGIONAL HOSPITAL,GA,Nonprofit,25643322.0,49238540.0,0.5207977734514467,1.920131096899224
360058,MERCER COUNTY COMMUNITY HOSPITAL,OH,Government,69304330.0,144496622.0,0.4796259527783286,2.084958068276542
360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,OH,Nonprofit,45781434.0,122824080.0,0.3727398894418749,2.6828360160147016
360013,WILSON MEMORIAL HOSPITAL,OH,Nonprofit,87115711.0,251803512.0,0.345967021301911,2.8904489111039915
80009,BAYHEALTH HOSPITAL  SUSSEX CAMPUS,DE,Nonprofit,267268949.0,510920878.0,0.5231122087753086,1.9116357508481092
50055,CPMC - MISSION BERNAL CAMPUS,CA,Nonprofit,211154310.0,269804628.0,0.7826193033278881,1.2777604586901399
330261,PHELPS MEMORIAL HOSPITAL CENTER,NY,Nonprofit,347816447.0,1141168077.0,0.30478984998806624,3.280949152470642
60104,ST. ANTHONY NORTH HOSPITAL,CO,Nonprofit,200039417.0,1000840791.0,0.1998713669535078,5.003217895801006
220073,MORTON HOSPITAL,MA,For-profit,168455899.0,197768441.0,0.8517835209106998,1.1740072159776371
150168,LUTHERAN MUSCULOSKELETAL CENTER,IN,For-profit,99859480.0,781974112.0,0.12770177230624227,7.830744882709183
510055,CABELL HUNTINGTON HOSPITAL,WV,Nonprofit,687714204.0,1320478638.0,0.5208067621916349,1.9200979568541818
140130,NORTHWESTERN LAKE FOREST HOSPITAL,IL,Nonprofit,521021246.0,2414186480.0,0.21581648738253228,4.63356628646963
360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,OH,For-profit,183287628.0,678936357.0,0.2699629002192322,3.7042126869577907
131301,BOUNDARY COMMUNITY HOSPITAL,ID,Government,19215061.0,19476844.0,0.9865592700747616,1.0136238443375225
450565,PALO PINTO GENERAL HOSPITAL,TX,Government,55267518.0,94198495.0,0.5867133864506009,1.7044097221807573
140095,SAINT ANTHONY HOSPITAL,IL,Nonprofit,129401698.0,168438434.0,0.7682432977262185,1.3016709718909563
40088,SOUTH ARKANSAS REGIONAL HOSPITAL LLC,AR,For-profit,68476528.0,249183606.0,0.2748035037264851,3.638963792089459
450082,CHRISTUS SPOHN HOSPITAL BEEVILLE,TX,Nonprofit,40801187.0,239603370.0,0.1702863653378498,5.872460769339872
50028,MAD RIVER COMMUNITY HOSPITAL,CA,For-profit,53543386.0,169458807.0,0.3159669712533737,3.164887760366892
280077,METHODIST FREMONT HEALTH,NE,Nonprofit,118239995.0,269258419.0,0.4391320258030632,2.2772194721422307
670107,BEMC BURLESON,TX,For-profit,29326580.0,146875229.0,0.1996700205995934,5.008263118304282
100135,TALLAHASSEE MEMORIAL HOSPITAL,FL,Nonprofit,801742402.0,1945110318.0,0.4121835119482411,2.4261038372771506
170186,KANSAS HEART HOSPITAL,KS,For-profit,43600941.0,76949332.0,0.5666188369250561,1.7648548456786746
350015,SANFORD BISMARCK,ND,Nonprofit,522418691.0,1221255837.0,0.42777170448029556,2.337695526670963
41313,OZARK HEALTH  INC,AR,Nonprofit,34751727.0,61448063.0,0.5655463378886328,1.7682017069252416
50103,ADVENTIST HEALTH WHITE MEMORIAL,CA,Nonprofit,465963171.0,1265671914.0,0.3681547847003896,2.716248821304377
520057,ST. CLARE HOSPITAL,WI,Nonprofit,56742013.0,186688115.0,0.3039401463772881,3.2901214660819313
50444,MERCY MEDICAL CENTER MERCED,CA,Nonprofit,326458840.0,1049814031.0,0.3109682575770413,3.2157623025310023
330285,STRONG MEMORIAL HOSPITAL,NY,Nonprofit,3312412202.0,5013134332.0,0.6607467469714713,1.5134391574131751
100093,BAPTIST HOSPITAL,FL,Nonprofit,482054369.0,2093751168.0,0.230234794070811,4.34339216205714
330218,OSWEGO HOSPITAL,NY,Nonprofit,110891090.0,245126298.0,0.452383489265603,2.21051391955837
140213,SILVER CROSS HOSPITAL,IL,Nonprofit,462245306.0,876221691.0,0.5275437834373357,1.8955772608754191
250001,UNIVERSITY OF MISSISSIPPI MEDICAL,MS,Government,1104432239.0,2151690717.0,0.5132857758199828,1.9482324410850522
240064,GRAND ITASCA CLINIC AND HOSPITAL,MN,Nonprofit,92454460.0,217205123.0,0.42565506155211635,2.3493201193322637
390156,MERCY CATHOLIC MEDICAL CENTER,PA,Nonprofit,164064484.0,413279068.0,0.3969823218823171,2.5190038570444044
390093,CLARION HOSPITAL,PA,Nonprofit,55929483.0,125490133.0,0.4456882916842554,2.2437205972384904
490098,COMMUNITY MEMORIAL HOSPITAL,VA,Nonprofit,127576214.0,319330771.0,0.39951118271655695,2.503058846063577
160029,UNIVERSITY OF IOWA HEALTH CARE MEDIC,IA,Government,91216784.0,259589064.0,0.35138916329695613,2.8458475799804566
450372,BAYLOR SW MEDICAL CENTER- WAXAHACHIE,TX,Nonprofit,229378755.0,671443673.0,0.3416202493578341,2.9272269482847264
191315,HARDTNER MEDICAL CENTER,LA,Government,44512341.0,67898962.0,0.6555673266404278,1.525396338961368
290046,SPRING VALLEY HOSPITAL MEDICAL CNTR,NV,For-profit,365993746.0,1642920360.0,0.22277022971460406,4.488930146910215
30007,VERDE VALLEY MEDICAL CENTER,AZ,Nonprofit,151036391.0,388660292.0,0.38860772275650945,2.5732890558805788
431313,FREEMAN REGIONAL HEALTH SERVICES,SD,Nonprofit,13268272.0,13725856.0,0.9666626256315088,1.0344870831710415
140167,IROQUOIS MEMORIAL HOSPITAL,IL,Nonprofit,25642140.0,51560598.0,0.49732045388612445,2.0107759336779223
30117,VALLEY VIEW MEDICAL CENTER,AZ,For-profit,40742146.0,427197175.0,0.09537082261838459,10.485387171309043
50424,SCRIPPS GREEN HOSPITAL,CA,Nonprofit,354126967.0,1148878552.0,0.3082370772641946,3.244256041082576
250007,BILOXI REGIONAL MEDICAL CENTER,MS,For-profit,72934170.0,660518394.0,0.11041958961706069,9.056364033483893
150133,KOSCIUSKO COMMUNITY HOSPITAL,IN,For-profit,103420089.0,677300330.0,0.15269457937514958,6.5490209547199285
140018,MOUNT SINAI HOSPITAL MEDICAL CENTER,IL,Nonprofit,317520813.0,722111142.0,0.4397118317833683,2.2742167204012547
670025,THE HEART HOSPITAL BAYLOR PLANO,TX,For-profit,328137405.0,846496880.0,0.38764160004937054,2.5797024877429013
50030,OROVILLE HOSPITAL,CA,Nonprofit,286401995.0,600833843.0,0.47667420591685944,2.0978689167301368
490019,CULPEPER,VA,Government,166618887.0,485237402.0,0.3433760182402427,2.912259292669504
50025,UCSD MEDICAL CENTER,CA,Government,3095419763.0,6370439790.0,0.4859036212631718,2.058021295252679
230241,ASCENSION RIVER DISTRICT HOSPITAL,MI,Nonprofit,26754193.0,38519882.0,0.694555424650574,1.4397699082158824
320011,ESPANOLA HOSPITAL,NM,Nonprofit,81879298.0,132738907.0,0.6168447507255729,1.6211534568847916
521308,AMERY REGIONAL MEDICAL CENTER,WI,Nonprofit,64991508.0,114561662.0,0.5673059107679496,1.7627173999409278
390153,PAOLI HOSPITAL,PA,Nonprofit,340449005.0,773087730.0,0.44037564145533653,2.27078863103154
330208,ST. JOHNS RIVERSIDE HOSPITAL,NY,Nonprofit,306682164.0,450069757.0,0.6814102908052095,1.4675446107782129
470011,BRATTLEBORO MEMORIAL HOSPITAL,VT,Nonprofit,92304854.0,188922295.0,0.4885863471010661,2.046721129096851
510006,UNITED HOSPITAL CENTER,WV,Nonprofit,409761559.0,1146320280.0,0.3574581782675955,2.79753006308725
400117,HOSPITAL DR. SUSONI,PR,For-profit,38087189.0,40356308.0,0.9437728793228558,1.0595769616917647
100253,JUPITER MEDICAL CENTER,FL,Nonprofit,370650029.0,971754058.0,0.3814237007281939,2.621756325290885
450194,UT HEALTH EAST TEXAS JACKSONVILLE,TX,For-profit,44326492.0,232462443.0,0.19068238046521777,5.244323033728905
510024,MONONGALIA GENERAL HOSPITAL,WV,Nonprofit,239278380.0,737177176.0,0.32458734180885707,3.080834866902727
100307,ASCENSION ST. VINCENTS SOUTHSIDE HO,FL,Nonprofit,252841067.0,903100540.0,0.27997000976214675,3.571811140948871
250034,BAPTIST MEM HOSPITAL NORTH MISS,MS,Nonprofit,197375606.0,553671179.0,0.35648524518918473,2.8051651884478574
450788,CORPUS CHRISTI MEDICAL CENTER,TX,For-profit,365490898.0,2491737347.0,0.1466811493755726,6.8175086182310345
380005,ASHLAND COMMUNITY HOSPITAL,OR,Nonprofit,60568023.0,118799520.0,0.5098339033693066,1.9614231093526033
410013,THE WESTERLY HOSPITAL,RI,Nonprofit,122713089.0,330960358.0,0.3707788139387981,2.6970257264080444
520206,AURORA MEDICAL CENTER - SUMMIT,WI,Nonprofit,155463934.0,434666969.0,0.3576621760739312,2.795934451266363
310060,ST LUKES WARREN HOSPITAL,NJ,Nonprofit,139820659.0,1123007565.0,0.12450553616706936,8.031771363629462
210017,GARRETT COUNTY MEMORIAL HOSPITAL,MD,Nonprofit,57663424.0,61110482.0,0.9435930156793724,1.059778933696341
190041,CHRISTUS SHREVEPORT-BOSSIER HEALTH S,LA,Nonprofit,312722076.0,1066198883.0,0.29330557458481227,3.4094135490453827
390233,UPMC HANOVER,PA,Nonprofit,164657185.0,473320131.0,0.34787699532686894,2.8745792720797456
250057,KINGS DAUGHTERS MEDICAL CENTER,MS,Nonprofit,65008141.0,210907726.0,0.3082302494693817,3.2443279065617334
330221,WYCKOFF HEIGHTS MEDICAL CENTER,NY,Nonprofit,313917910.0,378678791.0,0.8289820223916369,1.206298777282252
240071,ALLINA HEALTH FARIBAULT MEDICAL CTR,MN,Nonprofit,56131506.0,123991587.0,0.4527041500001125,2.2089481618398055
50736,MONTEREY PARK HOSPITAL,CA,For-profit,66751850.0,259153186.0,0.25757680632951974,3.8823371337273795
390267,FORBES REGIONAL HOSPITAL,PA,Nonprofit,341499771.0,785296330.0,0.43486739712638156,2.299551556653899
180035,ST ELIZABETH HEALTHCARE,KY,Nonprofit,889153156.0,1827581233.0,0.4865190886976021,2.0554178103822647
310119,UH - UNIVERSITY HOSPITAL,NJ,Government,828472034.0,1300278971.0,0.6371494521386057,1.5694904808337802
260011,SSM HEALTH-ST. MARYS-JEFFERSON CITY,MO,Nonprofit,141255029.0,276669059.0,0.5105559310121484,1.9586492669227373
250078,FORREST GENERAL HOSPITAL,MS,Government,463014999.0,794125042.0,0.5830504952140774,1.7151173152384207
450104,GUADALUPE REGIONAL MEDICAL CENTER,TX,Government,120826591.0,293306010.0,0.4119472049004383,2.427495533661129
290053,ST. ROSE DOMINICAN - SAN MARTIN,NV,Nonprofit,177239376.0,585716929.0,0.3026024470602249,3.3046659394693423
180001,ST ELIZABETH FT THOMAS,KY,Nonprofit,144401450.0,250382979.0,0.5767223098659594,1.7339367367848453
70011,CHARLOTTE HUNGERFORD HOSPITAL,CT,Nonprofit,153611993.0,324156799.0,0.47388175560062834,2.110231061190645
50047,CALIFORNIA PACIFIC MEDICAL CENTER,CA,Nonprofit,920972953.0,1113998108.0,0.8267275737599368,1.209588299386247
30011,CARONDELET ST. JOSEPH HOSPITAL,AZ,For-profit,228271868.0,1063450225.0,0.2146521413355289,4.6587003221965135
380103,KAISER WESTSIDE MEDICAL CENTER,OR,Nonprofit,238982326.0,353470883.0,0.6761018728662864,1.4790670461547017
50122,DAMERON HOSPITAL,CA,Nonprofit,148509416.0,684394203.0,0.21699397123619413,4.6084229635648155
100177,CAPE CANAVERAL HOSPITAL INC,FL,Nonprofit,199862162.0,465311583.0,0.4295232899886784,2.3281624612866945
100014,ADVENTHEALTH NEW SMYRNA BEACH,FL,Nonprofit,152711346.0,372738742.0,0.4097007603250429,2.4408058193659037
500021,ST CLARE HOSPITAL,WA,Nonprofit,176484674.0,610400243.0,0.28912942945863146,3.458658642506261
160117,THE FINLEY HOSPITAL,IA,Nonprofit,107444632.0,226136920.0,0.47513087203982435,2.1046832753822455
260137,FREEMAN OAK HILL HEALTH SYSTEM,MO,Nonprofit,449103314.0,1733294431.0,0.2591038810070463,3.859455891256238
190140,FRANKLIN MEDICAL CENTER,LA,Government,39009547.0,77094228.0,0.5059982830361827,1.9762912909498795
440068,ATHENS REGIONAL MEDICAL CENTER,TN,For-profit,66091216.0,486951767.0,0.13572435809643546,7.367874227037977
220001,HEALTHALLIANCE-CLINTON,MA,Nonprofit,231232799.0,555412188.0,0.41632647607653867,2.4019610989529214
241359,AVERA MARSHALL REGIONAL MEDICAL CTR,MN,Nonprofit,95483897.0,228575577.0,0.4177344677554943,2.393865187550944
430097,SANFORD ABERDEEN MEDICAL CENTER,SD,Nonprofit,64483869.0,137768509.0,0.4680595694042098,2.136480194760026
450389,UT HEATH ATHENS,TX,For-profit,92252733.0,644416106.0,0.14315708769699806,6.985333496840685
50305,ALTA BATES MEDICAL CENTER,CA,Nonprofit,601472320.0,831284556.0,0.7235456446997915,1.382082813054473
10118,VAUGHAN REGIONAL MEDICAL CENTER,AL,For-profit,45710639.0,504403564.0,0.09062314833286943,11.034708221864937
470003,UNIVERSITY OF VERMONT MEDICAL CENTER,VT,Nonprofit,1285221869.0,2193234307.0,0.5859938743881777,1.7065024801565993
390067,UPMC PINNACLE HOSPITALS,PA,Nonprofit,1063911164.0,2849585286.0,0.3733564912855884,2.6784052864774717
340147,NASH HOSPITALS INC,NC,Government,282280728.0,715122639.0,0.3947305155864322,2.5333739361760466
