HCPCS_CD,mod1,paid,services,hcpcs_total_paid,paid_share
45386,GW,154.74,0.0,424621.42,0.0003644187332801064
45386,GZ,0.0,0.0,424621.42,0.0
45386,KX,165.56,0.0,424621.42,0.00038990025514963427
45386,PT,54882.47,0.0,424621.42,0.1292503567059806
45386,Q6,159.11,0.0,424621.42,0.00037471025366548873
45386,SG,13241.6,0.0,424621.42,0.031184484287203412
45386,XS,3487.65,0.0,424621.42,0.008213551732741133
45386,XU,184.60999999999999,0.0,424621.42,0.00043476374790513394
45387,GLOBAL,0.0,0.0,0.0,
45388,22,26616.97,0.0,8123463.6899999995,0.003276554314234893
45388,51,43934.35,53.0,8123463.6899999995,0.005408327245197547
45388,52,6338.65,0.0,8123463.6899999995,0.0007802890788818187
45388,53,7745.3099999999995,0.0,8123463.6899999995,0.0009534492053598383
45388,55,911.44,0.0,8123463.6899999995,0.00011219844573466668
45388,58,0.0,0.0,8123463.6899999995,0.0
45388,59,204743.11,222.0,8123463.6899999995,0.025203917665322883
45388,74,1667.0,0.0,8123463.6899999995,0.00020520803238796776
45388,78,211.95,0.0,8123463.6899999995,2.6091087261325595e-05
45388,79,2897.33,0.0,8123463.6899999995,0.000356661900707037
45388,80,0.0,0.0,8123463.6899999995,0.0
45388,AG,653.12,0.0,8123463.6899999995,8.03992022274922e-05
45388,AQ,3968.9600000000005,0.0,8123463.6899999995,0.0004885797673824527
45388,CC,224.66,0.0,8123463.6899999995,2.765569079560938e-05
45388,CR,3988.63,0.0,8123463.6899999995,0.0004910011483045111
45388,GA,5025.6,0.0,8123463.6899999995,0.0006186523620689687
45388,GC,30644.44,0.0,8123463.6899999995,0.003772336674283824
45388,GLOBAL,3959088.13,10316.0,8123463.6899999995,0.4873645382170718
45388,GV,1811.18,0.0,8123463.6899999995,0.00022295661913643639
45388,GW,839.06,0.0,8123463.6899999995,0.00010328845330260841
45388,GZ,0.0,0.0,8123463.6899999995,0.0
45388,KX,11982.86,12.0,8123463.6899999995,0.0014750924552972306
45388,LT,230.41,0.0,8123463.6899999995,2.8363516942118566e-05
45388,PT,3585702.02,7751.0,8123463.6899999995,0.4414006336255318
45388,Q1,203.73,0.0,8123463.6899999995,2.507920362231594e-05
45388,Q6,1461.86,0.0,8123463.6899999995,0.00017995525748450782
45388,QJ,231.89,0.0,8123463.6899999995,2.854570523722006e-05
45388,RT,494.27,0.0,8123463.6899999995,6.0844735553929704e-05
45388,SG,83792.87,130.0,8123463.6899999995,0.010314919004703523
45388,X2,401.64,0.0,8123463.6899999995,4.944196408416519e-05
45388,XS,105770.79,494.0,8123463.6899999995,0.013020405338944772
45388,XU,31881.46,15.0,8123463.6899999995,0.003924614082936832
45389,22,1382.1299999999999,0.0,94174.72,0.014676231583167965
45389,51,657.6800000000001,0.0,94174.72,0.006983615135781662
45389,52,16360.16,0.0,94174.72,0.17372135537010355
45389,53,3203.05,0.0,94174.72,0.03401178150569495
45389,59,4901.92,0.0,94174.72,0.05205133606980727
45389,78,213.31,0.0,94174.72,0.0022650452265746053
45389,AG,246.1,0.0,94174.72,0.0026132278386386495
45389,AQ,221.05,0.0,94174.72,0.002347232887976731
45389,GC,3287.67,0.0,94174.72,0.0349103241294479
45389,GLOBAL,58779.840000000004,37.0,94174.72,0.6241573110066057
45389,GV,472.24,0.0,94174.72,0.005014509201620138
45389,GW,230.89,0.0,94174.72,0.002451719527278658
45389,PD,231.03,0.0,94174.72,0.002453206125805312
45389,PT,1428.94,0.0,94174.72,0.015173286419115448
45389,SG,1568.0,0.0,94174.72,0.016649903498518498
45389,XS,465.84000000000003,0.0,94174.72,0.004946550411830266
45389,XU,524.87,0.0,94174.72,0.005573364062032783
45390,22,185699.62,138.0,13141394.76,0.014130891232735482
45390,33,0.0,0.0,13141394.76,0.0
45390,51,5120.58,24.0,13141394.76,0.00038965270380478245
45390,52,27678.44,0.0,13141394.76,0.0021062026143715052
45390,53,15696.43,0.0,13141394.76,0.0011944264887146577
45390,58,2674.4,0.0,13141394.76,0.0002035096006810772
45390,59,2426434.77,4791.0,13141394.76,0.18464058148421378
45390,74,10931.42,0.0,13141394.76,0.0008318310346534328
45390,76,766.38,11.0,13141394.76,5.831801068275648e-05
45390,77,266.56,0.0,13141394.76,2.0283996095403804e-05
45390,78,764.2,0.0,13141394.76,5.815212265946724e-05
45390,79,516.35,0.0,13141394.76,3.929187193825688e-05
45390,AG,4193.3099999999995,0.0,13141394.76,0.0003190917004307387
45390,AQ,4106.16,0.0,13141394.76,0.0003124599842703454
45390,CC,250.99,0.0,13141394.76,1.9099190351085688e-05
45390,CR,6404.879999999999,13.0,13141394.76,0.0004873820562407334
45390,GA,30836.28,15.0,13141394.76,0.00234649978660256
45390,GC,177699.35,425.0,13141394.76,0.013522107298753729
45390,GLOBAL,3681965.5100000002,9178.0,13141394.76,0.2801807248959014
45390,GV,252.97,0.0,13141394.76,1.9249859289669494e-05
45390,GW,1575.0,0.0,13141394.76,0.00011985029205530084
45390,GZ,0.0,0.0,13141394.76,0.0
45390,KX,35783.13,0.0,13141394.76,0.002722932432477966
45390,PT,4451791.64,8259.0,13141394.76,0.33876097030053753
45390,Q0,957.46,0.0,13141394.76,7.28583242103291e-05
45390,Q1,3556.41,0.0,13141394.76,0.0002706265251862809
45390,Q6,254.12,0.0,13141394.76,1.9337369026725747e-05
45390,SG,490564.03,382.0,13141394.76,0.03732967763004785
45390,T5,944.02,0.0,13141394.76,7.183560171812387e-05
45390,TP,262.26,0.0,13141394.76,1.995678577423695e-05
45390,XE,290.31,0.0,13141394.76,2.2091262404174214e-05
45390,XS,1287475.25,2587.0,13141394.76,0.09797097442950568
45390,XU,285682.53,497.0,13141394.76,0.021739133114664917
45391,22,519.7,0.0,125855.88,0.004129326337394805
45391,51,11721.24,72.0,125855.88,0.09313223982860395
45391,52,2420.82,0.0,125855.88,0.019234858156806024
45391,53,489.54,0.0,125855.88,0.003889687156452285
45391,59,2406.53,0.0,125855.88,0.01912131558732099
45391,AQ,388.22,0.0,125855.88,0.003084639350978278
45391,CC,209.61,0.0,125855.88,0.0016654764163581393
45391,GC,6728.17,0.0,125855.88,0.0534593218846827
45391,GLOBAL,90444.64,166.0,125855.88,0.7186365865464529
45391,GZ,0.0,0.0,125855.88,0.0
45391,KX,58.7,0.0,125855.88,0.00046640649606518187
45391,PT,8907.29,0.0,125855.88,0.07077372944355083
45391,XS,640.61,0.0,125855.88,0.0050900283721348576
45391,XU,920.81,0.0,125855.88,0.007316384423198979
45392,22,556.6099999999999,0.0,34796.6,0.015996103067541078
45392,51,587.1899999999999,0.0,34796.6,0.016874924561595096
45392,52,779.98,0.0,34796.6,0.02241540840197031
45392,53,870.66,0.0,34796.6,0.025021410137772083
45392,59,1369.1499999999999,0.0,34796.6,0.039347235074691206
45392,79,190.5,0.0,34796.6,0.005474672812861027
45392,GLOBAL,28236.34,0.0,34796.6,0.8114683618514453
45392,PT,1682.96,0.0,34796.6,0.0483656449193312
45392,XE,289.97,0.0,34796.6,0.008333285435933396
45392,XS,233.24,0.0,34796.6,0.006702953736859349
62311,GLOBAL,0.0,0.0,0.0,
64483,22,24698.79,59.0,178496717.85,0.00013837111571292682
64483,50,44036717.03,228039.0,178496717.85,0.24670883341959446
64483,51,481814.53,2128.0,178496717.85,0.002699290697349929
64483,52,5888.78,0.0,178496717.85,3.299097076366774e-05
64483,53,26200.44,35.0,178496717.85,0.00014678387544367948
64483,58,12052.69,0.0,178496717.85,6.752331440698253e-05
64483,59,1287156.17,4105.0,178496717.85,0.007211091528762247
64483,73,23297.93,100.0,178496717.85,0.00013052301622474904
64483,74,24843.13,0.0,178496717.85,0.00013917975803273293
64483,76,287947.22000000003,764.0,178496717.85,0.0016131793540426719
64483,78,7526.55,0.0,178496717.85,4.2166321547295615e-05
64483,79,162403.23,215.0,178496717.85,0.0009098387463711004
64483,95,84.4,0.0,178496717.85,4.7283782590851715e-07
64483,AF,140.37,0.0,178496717.85,7.864010144878975e-07
64483,AG,46603.73,399.0,178496717.85,0.0002610901228960609
64483,AQ,5033.11,39.0,178496717.85,2.819721315116607e-05
64483,AS,12.34,32.0,178496717.85,6.91329238354396e-08
64483,CC,1106.63,0.0,178496717.85,6.199721839871355e-06
64483,CR,1741.7,0.0,178496717.85,9.75760238607659e-06
64483,ER,86.85,0.0,178496717.85,4.865635684852454e-07
64483,ET,721.06,0.0,178496717.85,4.0396260989288545e-06
64483,F5,1089.27,0.0,178496717.85,6.102465149613394e-06
64483,F8,86.77,0.0,178496717.85,4.861153809725359e-07
64483,FA,363.09,0.0,178496717.85,2.0341550498711313e-06
64483,FS,91.92,0.0,178496717.85,5.149674521032096e-07
64483,GA,616486.33,2533.0,178496717.85,0.0034537684357763107
64483,GC,98053.69,720.0,178496717.85,0.0005493304929135984
64483,GLOBAL,8122023.91,52127.0,178496717.85,0.04550237117987433
64483,GV,941.67,0.0,178496717.85,5.275559188664376e-06
64483,GW,24348.79,0.0,178496717.85,0.0001364102953448228
64483,GX,189.66,0.0,178496717.85,1.0625405457560351e-06
64483,GY,0.0,11.0,178496717.85,0.0
64483,GZ,0.0,40.0,178496717.85,0.0
64483,JZ,255.36,0.0,178496717.85,1.4306145405687078e-06
64483,KT,0.0,0.0,178496717.85,0.0
64483,KW,166.81,0.0,178496717.85,9.345269874383856e-07
64483,KX,1290151.92,4649.0,178496717.85,0.007227874750527241
64483,LT,51081798.61,295639.0,178496717.85,0.28617780329679043
64483,MG,357.76,0.0,178496717.85,2.004294556836861e-06
64483,NC,0.0,0.0,178496717.85,0.0
64483,PN,4342.38,0.0,178496717.85,2.4327506142993205e-05
64483,PT,9390.07,49.0,178496717.85,5.2606401468350586e-05
64483,Q1,288.85,0.0,178496717.85,1.6182370380767201e-06
64483,Q6,16422.58,40.0,178496717.85,9.200494103090872e-05
64483,QJ,449.78999999999996,0.0,178496717.85,2.519878266770046e-06
64483,QZ,0.0,0.0,178496717.85,0.0
64483,RT,67877726.15,330965.0,178496717.85,0.3802743656443093
64483,SG,2569589.57,8757.0,178496717.85,0.014395724475782006
64483,SU,294.02,0.0,178496717.85,1.6472011560855711e-06
64483,T1,199.29,0.0,178496717.85,1.1164911175984405e-06
64483,T3,193.3,0.0,178496717.85,1.082933077584317e-06
64483,T5,199.29,0.0,178496717.85,1.1164911175984405e-06
64483,T9,338.55,0.0,178496717.85,1.8966735303474939e-06
64483,TC,0.0,0.0,178496717.85,0.0
64483,TL,596.05,0.0,178496717.85,3.3392770868811803e-06
64483,TR,1280.05,0.0,178496717.85,7.171280320547362e-06
64483,UA,424.25,0.0,178496717.85,2.37679440333754e-06
64483,UB,494.94,0.0,178496717.85,2.7728240942554676e-06
64483,X2,27025.69,268.0,178496717.85,0.00015140720975447336
64483,X4,11428.89,153.0,178496717.85,6.402857227663024e-05
64483,X5,20459.09,100.0,178496717.85,0.00011461885824249626
64483,XE,575.57,0.0,178496717.85,3.22454108362755e-06
64483,XP,9923.07,71.0,178496717.85,5.55924507717776e-05
64483,XS,203333.27000000002,891.0,178496717.85,0.0011391429066548522
64483,XU,69260.9,424.0,178496717.85,0.0003880233812377632
64493,22,2634.3199999999997,0.0,112934980.45,2.332598801100691e-05
64493,27,321.38,0.0,112934980.45,2.8457082005896783e-06
64493,50,46241430.83,316273.0,112934980.45,0.40945179824485456
64493,51,496351.57,2303.0,112934980.45,0.004395020639506384
64493,52,908.25,0.0,112934980.45,8.04223807699787e-06
64493,53,4349.24,0.0,112934980.45,3.851100857032999e-05
64493,58,10950.55,31.0,112934980.45,9.696331425716379e-05
64493,59,988933.8,3200.0,112934980.45,0.008756665083391353
64493,73,3820.21,0.0,112934980.45,3.382663179094746e-05
64493,74,5619.43,0.0,112934980.45,4.9758099550811056e-05
64493,76,281332.1,782.0,112934980.45,0.0024910979652097683
64493,78,1283.9099999999999,0.0,112934980.45,1.1368576811933206e-05
64493,79,77163.37,0.0,112934980.45,0.0006832548223104597
64493,80,352.48,0.0,112934980.45,3.1210878914177917e-06
64493,81,18.6,0.0,112934980.45,1.646965353505757e-07
64493,82,116.72,0.0,112934980.45,1.0335150325870534e-06
64493,95,379.31,0.0,112934980.45,3.3586582163347777e-06
64493,AG,3783.9300000000003,0.0,112934980.45,3.350538500048946e-05
64493,AQ,1520.59,0.0,112934980.45,1.346429595100709e-05
64493,AS,1224.67,81.0,112934980.45,1.0844027201494061e-05
64493,CC,1081.93,0.0,112934980.45,9.580114112464966e-06
64493,CG,70.76,0.0,112934980.45,6.265552065272439e-07
64493,CR,1405.63,0.0,112934980.45,1.2446365106711275e-05
64493,F5,181.54,0.0,112934980.45,1.6074736036313715e-06
64493,F8,168.75,0.0,112934980.45,1.4942225989467552e-06
64493,GA,332435.67,1569.0,112934980.45,0.002943602315911146
64493,GC,33377.14,177.0,112934980.45,0.0002955429740812427
64493,GLOBAL,1880139.42,12868.0,112934980.45,0.016647981099464564
64493,GV,74.98,0.0,112934980.45,6.639218398164605e-07
64493,GW,9532.73,0.0,112934980.45,8.440901093723083e-05
64493,GX,169.14,0.0,112934980.45,1.4976759133976543e-06
64493,GY,0.0,66.0,112934980.45,0.0
64493,GZ,99.0,0.0,112934980.45,8.766105913820964e-07
64493,KK,1823.8500000000001,0.0,112934980.45,1.6149557849416533e-05
64493,KT,591.62,0.0,112934980.45,5.2385894754896555e-06
64493,KV,310.28,0.0,112934980.45,2.747421558525625e-06
64493,KX,8854489.47,42600.0,112934980.45,0.07840342677457825
64493,KY,69.91,0.0,112934980.45,6.190287519547713e-07
64493,LT,19092664.61,117340.0,112934980.45,0.1690589092407285
64493,MH,102.57,0.0,112934980.45,9.08221700586481e-07
64493,NC,0.0,0.0,112934980.45,0.0
64493,PN,5259.16,46.0,112934980.45,4.6568033916899656e-05
64493,Q5,0.0,0.0,112934980.45,0.0
64493,Q6,8180.1,40.0,112934980.45,7.243194240974432e-05
64493,RT,32432724.56,132272.0,112934980.45,0.28718050360277014
64493,SG,2066770.38,7695.0,112934980.45,0.01830053338447273
64493,SU,0.0,0.0,112934980.45,0.0
64493,TC,0.0,0.0,112934980.45,0.0
64493,UA,0.0,0.0,112934980.45,0.0
64493,X2,3914.49,30.0,112934980.45,3.4661448422821234e-05
64493,X4,1384.93,17.0,112934980.45,1.2263073801240473e-05
64493,X5,1638.29,19.0,112934980.45,1.4506488542983582e-05
64493,XE,958.57,0.0,112934980.45,8.487804187688245e-06
64493,XP,3246.76,14.0,112934980.45,2.8748931350259955e-05
64493,XS,44265.29,62.0,112934980.45,0.00039195375802626264
64493,XU,35353.659999999996,108.0,112934980.45,0.0003130443717183996
70450,23,0.0,0.0,156054844.65,0.0
70450,24,0.0,0.0,156054844.65,0.0
70450,25,0.0,0.0,156054844.65,0.0
70450,26,144923160.09,5170484.0,156054844.65,0.9286681257158907
70450,51,574869.0,9444.0,156054844.65,0.0036837625982667627
70450,52,602.88,0.0,156054844.65,3.863257185972919e-06
70450,53,53.05,0.0,156054844.65,3.3994458883337203e-07
70450,59,56407.78,383.0,156054844.65,0.00036146125502551003
70450,62,0.0,0.0,156054844.65,0.0
70450,76,622.78,0.0,156054844.65,3.99077645680768e-06
70450,77,323.65,0.0,156054844.65,2.0739503520437483e-06
70450,95,67.38,0.0,156054844.65,4.3177127984151944e-07
70450,99,0.0,0.0,156054844.65,0.0
70450,AQ,170.74,0.0,156054844.65,1.0941025277551356e-06
70450,CC,84.87,0.0,156054844.65,5.438472620977999e-07
70450,CR,3382.71,48.0,156054844.65,2.167641772087721e-05
70450,CT,82528.18000000001,1150.0,156054844.65,0.0005288408712020079
70450,FY,459.81,0.0,156054844.65,2.9464641167101375e-06
70450,GA,196419.11,2442.0,156054844.65,0.0012586543560408458
70450,GC,137263.38999999998,1627.0,156054844.65,0.0008795842917139451
70450,GLOBAL,6310034.03,82266.0,156054844.65,0.040434720525031775
70450,GV,2576.36,0.0,156054844.65,1.650932405064555e-05
70450,GW,10546.75,42.0,156054844.65,6.758361154153377e-05
70450,GY,0.0,0.0,156054844.65,0.0
70450,GZ,0.0,12.0,156054844.65,0.0
70450,LT,0.0,0.0,156054844.65,0.0
70450,MA,3973.63,26.0,156054844.65,2.546303518427808e-05
70450,MC,15817.539999999999,126.0,156054844.65,0.00010135885262309925
70450,ME,362437.55,4474.0,156054844.65,0.0023225011105094196
70450,MF,38779.84,296.0,156054844.65,0.0002485013527582272
70450,MG,401880.98,4947.0,156054844.65,0.0025752547503497193
70450,MH,332675.37,4153.0,156054844.65,0.0021317849551298756
70450,NC,0.0,0.0,156054844.65,0.0
70450,PD,0.0,0.0,156054844.65,0.0
70450,Q1,198.41000000000003,0.0,156054844.65,1.2714119862474902e-06
70450,Q5,337.89,0.0,156054844.65,2.1652003227315376e-06
70450,Q6,59970.810000000005,589.0,156054844.65,0.00038429316394824275
70450,QJ,92.8,0.0,156054844.65,5.946627303249185e-07
70450,QQ,46022.5,621.0,156054844.65,0.0002949123438187345
70450,RT,0.0,0.0,156054844.65,0.0
70450,SH,0.0,0.0,156054844.65,0.0
70450,TC,1690758.34,34996.0,156054844.65,0.010834385461034773
70450,X4,885.87,0.0,156054844.65,5.676658113285943e-06
70450,X5,785453.4400000001,10581.0,156054844.65,0.005033188439369608
70450,XE,1401.6499999999999,0.0,156054844.65,8.981778189223297e-06
70450,XP,112.12,0.0,156054844.65,7.184653590951493e-07
70450,XS,2886.16,0.0,156054844.65,1.8494523553389725e-05
70450,XU,11587.19,64.0,156054844.65,7.425075476501716e-05
70460,26,641842.33,10887.0,971138.43,0.6609174451061522
70460,51,62092.65,520.0,971138.43,0.06393800109424153
70460,59,15925.0,77.0,971138.43,0.016398280109252806
70460,77,91.9,0.0,971138.43,9.463120515166926e-05
70460,CT,1896.77,0.0,971138.43,0.0019531407072419116
70460,GA,4457.18,0.0,971138.43,0.004589644341435443
70460,GC,4725.65,0.0,971138.43,0.004866093086234883
70460,GLOBAL,129903.38,826.0,971138.43,0.1337640196156175
70460,GW,159.94,0.0,971138.43,0.00016469330742065267
70460,GZ,0.0,0.0,971138.43,0.0
70460,MA,79.64,0.0,971138.43,8.200684633600588e-05
70460,MC,88.3,0.0,971138.43,9.092421561362781e-05
70460,ME,3578.91,12.0,971138.43,0.0036852727576644245
70460,MF,3687.3599999999997,0.0,971138.43,0.003796945817497923
70460,MG,18861.37,106.0,971138.43,0.0194219170175358
70460,MH,6003.73,11.0,971138.43,0.006182156749784888
70460,Q1,736.6,0.0,971138.43,0.0007584912482559257
70460,Q6,1426.06,0.0,971138.43,0.0014684415279498308
70460,QQ,506.36,0.0,971138.43,0.0005214086729118525
70460,TC,57653.32,387.0,971138.43,0.059366737242598874
70460,X5,15799.1,63.0,971138.43,0.01626863844735297
70460,XE,0.0,0.0,971138.43,0.0
70460,XS,365.07,0.0,971138.43,0.00037591963073688677
70460,XU,1257.81,0.0,971138.43,0.001295191253012199
70470,26,2156070.27,42133.0,3903215.47,0.5523831022323756
70470,51,140567.77,1069.0,3903215.47,0.03601332570041284
70470,59,20753.52,12.0,3903215.47,0.0053170316011275694
70470,62,0.0,0.0,3903215.47,0.0
70470,76,110.34,0.0,3903215.47,2.8269000481287803e-05
70470,77,23.76,0.0,3903215.47,6.0872888475203756e-06
70470,CR,132.66,0.0,3903215.47,3.398736273198876e-05
70470,CT,9318.93,0.0,3903215.47,0.002387500785346088
70470,GA,34423.08,159.0,3903215.47,0.008819159553085088
70470,GC,16141.43,31.0,3903215.47,0.004135418637290859
70470,GLOBAL,885283.2,6443.0,3903215.47,0.22680869319264096
70470,GV,234.53,0.0,3903215.47,6.00863574667068e-05
70470,GW,1179.0,0.0,3903215.47,0.0003020586511458974
70470,GY,0.0,0.0,3903215.47,0.0
70470,GZ,0.0,0.0,3903215.47,0.0
70470,LT,91.9,0.0,3903215.47,2.3544690449794716e-05
70470,MA,1187.04,0.0,3903215.47,0.00030411849131147244
70470,MC,6054.05,37.0,3903215.47,0.0015510417107462426
70470,ME,26873.7,102.0,3903215.47,0.006885015753434693
70470,MF,15481.35,14.0,3903215.47,0.0039663067844932474
70470,MG,70558.53,306.0,3903215.47,0.01807702663158383
70470,MH,55748.93,351.0,3903215.47,0.014282821542516585
70470,Q1,1597.22,0.0,3903215.47,0.00040920620761938106
70470,Q5,92.74,0.0,3903215.47,2.3759897631272708e-05
70470,Q6,11305.91,11.0,3903215.47,0.0028965631251712575
70470,QQ,2778.38,0.0,3903215.47,0.0007118182486605076
70470,RT,145.3,0.0,3903215.47,3.722571841518142e-05
70470,TC,284299.56,2254.0,3903215.47,0.07283727024170664
70470,X5,156639.15,1057.0,3903215.47,0.04013079759596259
70470,XE,489.58,0.0,3903215.47,0.0001254299189380903
70470,XP,782.59,0.0,3903215.47,0.00020049879542007452
70470,XS,757.7,0.0,3903215.47,0.00019412200167366112
70470,XU,4093.3500000000004,14.0,3903215.47,0.0010487122813130274
70486,24,0.0,0.0,24512830.07,0.0
70486,26,11348716.05,394464.0,24512830.07,0.462970453333706
70486,51,329229.57,3292.0,24512830.07,0.013430908183993298
70486,52,34698.02,503.0,24512830.07,0.001415504448116137
70486,58,0.0,0.0,24512830.07,0.0
70486,59,72904.64,628.0,24512830.07,0.0029741421040251187
70486,76,401.21999999999997,0.0,24512830.07,1.636775512473497e-05
70486,77,164.76999999999998,0.0,24512830.07,6.721786082205725e-06
70486,79,2567.08,0.0,24512830.07,0.00010472393406511302
70486,CC,354.31,0.0,24512830.07,1.4454063402235301e-05
70486,CR,6010.360000000001,68.0,24512830.07,0.0002451924148634218
70486,CT,77636.05,862.0,24512830.07,0.0031671598007369534
70486,FY,466.27,0.0,24512830.07,1.9021467479213834e-05
70486,GA,119859.78,1477.0,24512830.07,0.0048896753111624695
70486,GC,89151.3,815.0,24512830.07,0.0036369240004281564
70486,GLOBAL,9300027.1,101229.0,24512830.07,0.37939426306315516
70486,GV,425.14,0.0,24512830.07,1.7343570643860788e-05
70486,GW,3323.39,0.0,24512830.07,0.00013557757266335915
70486,GX,0.0,0.0,24512830.07,0.0
70486,GY,0.0,28.0,24512830.07,0.0
70486,GZ,0.0,58.0,24512830.07,0.0
70486,KX,0.0,11.0,24512830.07,0.0
70486,KY,0.0,0.0,24512830.07,0.0
70486,LT,199.8,0.0,24512830.07,8.15083364219642e-06
70486,MA,1727.74,0.0,24512830.07,7.048308967451672e-05
70486,MB,97.55,0.0,24512830.07,3.979548657638942e-06
70486,MC,15879.43,102.0,24512830.07,0.000647800762076592
70486,ME,464482.19,4575.0,24512830.07,0.018948533836101445
70486,MF,9046.46,54.0,24512830.07,0.00036905000255647754
70486,MG,331080.89,3188.0,24512830.07,0.013506432715216878
70486,MH,226070.03,2201.0,24512830.07,0.009222518548630399
70486,Q1,370.53,0.0,24512830.07,1.5115757704920115e-05
70486,Q6,47032.16,320.0,24512830.07,0.0019186752352010248
70486,QJ,0.0,0.0,24512830.07,0.0
70486,QQ,30859.780000000002,302.0,24512830.07,0.0012589235886625637
70486,RT,112.12,0.0,24512830.07,4.573931271086399e-06
70486,SA,86.12,0.0,24512830.07,3.5132622285583367e-06
70486,TC,1348004.85,19432.0,24512830.07,0.054991808214334026
70486,X5,602309.91,6114.0,24512830.07,0.024571210597879367
70486,XE,890.92,0.0,24512830.07,3.6345048591119286e-05
70486,XP,1102.09,11.0,24512830.07,4.495972096460586e-05
70486,XS,2004.96,0.0,24512830.07,8.179226936565632e-05
70486,XU,45537.490000000005,444.0,24512830.07,0.0018577002275935088
70487,26,1184374.13,25879.0,1457924.02,0.8123702701598948
70487,51,25815.81,116.0,1457924.02,0.017707239640650137
70487,59,625.05,0.0,1457924.02,0.00042872604568240804
70487,CT,1149.31,0.0,1457924.02,0.0007883195449376024
70487,GA,3265.26,0.0,1457924.02,0.002239664039556739
70487,GC,9732.69,38.0,1457924.02,0.006675718258623656
70487,GLOBAL,120898.06,720.0,1457924.02,0.08292480152703705
70487,GW,129.85,0.0,1457924.02,8.9064998051133e-05
70487,GZ,0.0,0.0,1457924.02,0.0
70487,MA,354.43,0.0,1457924.02,0.00024310594731815998
70487,MC,219.97000000000003,0.0,1457924.02,0.00015087891891650158
70487,ME,2674.39,0.0,1457924.02,0.001834382288317055
70487,MF,219.01,0.0,1457924.02,0.00015022044838797566
70487,MG,33124.25,184.0,1457924.02,0.022720148338045764
70487,MH,9171.57,22.0,1457924.02,0.006290842234700269
70487,NC,0.0,0.0,1457924.02,0.0
70487,Q1,188.35,0.0,1457924.02,0.00012919054588317983
70487,Q6,1454.95,0.0,1457924.02,0.0009979600994570348
70487,QQ,609.23,0.0,1457924.02,0.0004178750000977417
70487,TC,45302.48,175.0,1457924.02,0.031073279113681112
70487,X5,18493.56,68.0,1457924.02,0.012684858570338941
70487,XU,121.67,0.0,1457924.02,8.345428042265193e-05
70488,26,115537.16,713.0,273518.67,0.4224105067489543
70488,51,12400.84,0.0,273518.67,0.04533818477546707
70488,59,1878.32,0.0,273518.67,0.006867246027483243
70488,CT,1372.76,0.0,273518.67,0.005018889569768674
70488,GA,3333.8,0.0,273518.67,0.012188564678235677
70488,GC,1300.97,0.0,273518.67,0.004756421197865579
70488,GLOBAL,90027.34,367.0,273518.67,0.32914513660073
70488,GV,175.2,0.0,273518.67,0.0006405412837083479
70488,GY,0.0,0.0,273518.67,0.0
70488,MA,99.51,0.0,273518.67,0.0003638142873391422
70488,ME,326.82,0.0,273518.67,0.0011948727302600586
70488,MF,547.4300000000001,0.0,273518.67,0.002001435587559709
70488,MG,5597.13,0.0,273518.67,0.02046342942512846
70488,MH,2016.6299999999999,0.0,273518.67,0.007372915347972407
70488,Q6,1940.91,0.0,273518.67,0.00709607866987654
70488,QQ,320.38,0.0,273518.67,0.0011713277196031993
70488,TC,20417.26,54.0,273518.67,0.0746466776838305
70488,X5,16029.25,68.0,273518.67,0.05860386057010295
70488,XS,94.25,0.0,273518.67,0.0003445834245976701
70488,XU,102.71,0.0,273518.67,0.0003755136715164636
70498,26,44406339.6,744581.0,49414235.17,0.8986547995173594
70498,51,1415740.15,9277.0,49414235.17,0.028650451537485567
70498,52,680.6800000000001,0.0,49414235.17,1.3774977952370481e-05
70498,53,160.78,0.0,49414235.17,3.253718274640251e-06
70498,59,43168.47,88.0,49414235.17,0.00087360392914081
70498,76,161.47,0.0,49414235.17,3.267681862210233e-06
70498,77,130.2,0.0,49414235.17,2.6348682632053777e-06
70498,CR,1975.7199999999998,0.0,49414235.17,3.9982810483718344e-05
70498,CT,20490.65,63.0,49414235.17,0.0004146709936824061
70498,GA,26221.69,108.0,49414235.17,0.0005306505283303365
70498,GC,69110.67,335.0,49414235.17,0.0013985983950219661
70498,GLOBAL,1551151.07,7961.0,49414235.17,0.031390773623502795
70498,GW,1914.42,0.0,49414235.17,3.874227726916774e-05
70498,JZ,201.61,0.0,49414235.17,4.079998391281384e-06
70498,LT,353.19,0.0,49414235.17,7.1475354983218695e-06
70498,MA,1782.2,0.0,49414235.17,3.606653009742415e-05
70498,MC,4962.81,0.0,49414235.17,0.00010043280004084702
70498,ME,104627.03,535.0,49414235.17,0.002117345935640837
70498,MF,10730.0,13.0,49414235.17,0.00021714390525494397
70498,MG,317010.16,1746.0,49414235.17,0.006415361057585706
70498,MH,190541.91999999998,1044.0,49414235.17,0.0038560127328588173
70498,Q1,168.04,0.0,49414235.17,3.4006395003765873e-06
70498,Q5,142.47,0.0,49414235.17,2.883177276949848e-06
70498,Q6,33666.26,97.0,49414235.17,0.0006813069125562265
70498,QQ,15091.619999999999,65.0,49414235.17,0.00030541037310564934
70498,RT,453.53,0.0,49414235.17,9.178124450165399e-06
70498,TC,753087.82,5998.0,49414235.17,0.015240301047039355
70498,X5,435297.15,2366.0,49414235.17,0.008809144743461988
70498,XS,4813.93,11.0,49414235.17,9.741990305908038e-05
