HCPCS_CD,pos_group,paid,services,hcpcs_total_paid,paid_share
70553,fqhc,1106.5800000000002,0.0,126644001.0,8.737721418008581e-06
70553,hopd_on_campus,34635687.48,429034.0,126644001.0,0.2734885759018305
70553,indep_clinic,4423685.84,23528.0,126644001.0,0.03493008595014303
70553,indep_lab,0.0,0.0,126644001.0,0.0
70553,inp_psy,211.78,0.0,126644001.0,1.6722465993474101e-06
70553,inpatient,15299839.84,184164.0,126644001.0,0.12080982691000106
70553,nf,117.22,0.0,126644001.0,9.255866766243433e-07
70553,office,63280723.3,311801.0,126644001.0,0.49967406904650774
70553,other,5756020.65,68522.0,126644001.0,0.04545040116033605
70553,rehab_inp,771.86,0.0,126644001.0,6.0947221653238835e-06
70553,rural_hc,247.49,0.0,126644001.0,1.9542181078123076e-06
70553,snf,2881.68,0.0,126644001.0,2.275417688359356e-05
71010,home,0.0,0.0,0.0,
71010,office,0.0,0.0,0.0,
71010,other,0.0,14.0,0.0,
71015,er,0.0,0.0,0.0,
71015,other,0.0,0.0,0.0,
71020,office,0.0,0.0,0.0,
71020,other,0.0,0.0,0.0,
71030,office,0.0,0.0,0.0,
71035,other,0.0,0.0,0.0,
72010,office,0.0,0.0,0.0,
72020,alf,5711.23,321.0,988645.12,0.005776825156432269
72020,asc,2348.7400000000002,456.0,988645.12,0.002375715969750602
72020,custodial,90.38,0.0,988645.12,9.141804088407375e-05
72020,er,11920.86,1380.0,988645.12,0.012057774583462265
72020,fqhc,71.4,0.0,988645.12,7.222005000135944e-05
72020,group_home,64.06,0.0,988645.12,6.479574794239616e-05
72020,home,2248.3,30.0,988645.12,0.002274122386807513
72020,hopd_on_campus,189662.39,33131.0,988645.12,0.191840718335817
72020,indep_clinic,1467.27,65.0,988645.12,0.0014841220275279364
72020,inp_psy,12.58,0.0,988645.12,1.272448500023952e-05
72020,inpatient,145860.68,24554.0,988645.12,0.14753593281277713
72020,nf,20796.56,1965.0,988645.12,0.021035414608631255
72020,office,390396.35,31436.0,988645.12,0.3948801669096389
72020,other,212535.49000000002,13430.0,988645.12,0.21497652261713487
72020,phl_state,158.55,0.0,988645.12,0.0001603709933853717
72020,rehab_inp,802.22,38.0,988645.12,0.0008114337326623329
72020,rehab_outp,19.83,0.0,988645.12,2.0057753382730497e-05
72020,rural_hc,0.0,0.0,988645.12,0.0
72020,snf,4478.2300000000005,584.0,988645.12,0.004529663788761735
72052,alf,86.12,0.0,1650921.8800000001,5.216479413308157e-05
72052,asc,24.64,0.0,1650921.8800000001,1.492499451276277e-05
72052,custodial,38.51,0.0,1650921.8800000001,2.332636114799084e-05
72052,er,10925.05,726.0,1650921.8800000001,0.0066175451015283646
72052,fqhc,1163.78,41.0,1650921.8800000001,0.0007049273585252864
72052,home,229.23,0.0,1650921.8800000001,0.00013884969529872606
72052,hopd_on_campus,215018.53,20019.0,1650921.8800000001,0.13024149271072716
72052,indep_clinic,37726.57,1049.0,1650921.8800000001,0.022851820220590933
72052,indep_lab,0.0,0.0,1650921.8800000001,0.0
72052,inpatient,9830.64,399.0,1650921.8800000001,0.005954636690622817
72052,nf,485.21,0.0,1650921.8800000001,0.00029390245890980617
72052,office,1322987.89,32236.0,1650921.8800000001,0.8013631087135388
72052,other,52097.73,3471.0,1650921.8800000001,0.03155675058349823
72052,phl_state,58.06,0.0,1650921.8800000001,3.5168229765057084e-05
72052,rural_hc,169.83999999999997,0.0,1650921.8800000001,0.00010287585503440052
72052,snf,80.08,0.0,1650921.8800000001,4.850623216647901e-05
72100,alf,268699.96,13112.0,29707138.19,0.009044962805957851
72100,asc,53173.17,6183.0,29707138.19,0.00178991223119227
72100,cmhc,8.37,0.0,29707138.19,2.81750465038652e-07
72100,custodial,11504.47,464.0,29707138.19,0.00038726281631101806
72100,er,1057056.47,142450.0,29707138.19,0.03558257490975101
72100,fqhc,13951.8,687.0,29707138.19,0.00046964469989561116
72100,group_home,2812.58,49.0,29707138.19,9.467690835823321e-05
72100,home,319261.69,14142.0,29707138.19,0.01074696889205806
72100,hopd_on_campus,2747864.91,368767.0,29707138.19,0.09249847267095505
72100,indep_clinic,273442.86,13085.0,29707138.19,0.00920461803661876
72100,indep_lab,271.89,23.0,29707138.19,9.152345751416858e-06
72100,inp_psy,86.82000000000001,0.0,29707138.19,2.9225299133399964e-06
72100,inpatient,614720.62,74530.1,29707138.19,0.02069269062769994
72100,nf,659738.62,39366.0,29707138.19,0.022208083989122884
72100,office,22404248.74,1030659.0,29707138.19,0.7541705497415333
72100,other,1196947.66,102062.0,29707138.19,0.04029158420931019
72100,phl_state,549.62,0.0,29707138.19,1.850127725143894e-05
72100,psy_partial,8.32,0.0,29707138.19,2.8006736787593606e-07
72100,rehab_inp,6788.52,745.0,29707138.19,0.00022851477502081126
72100,rehab_outp,310.21000000000004,32.0,29707138.19,1.0442271416922372e-05
72100,rural_hc,5645.85,415.0,29707138.19,0.0001900502823223983
72100,snf,70045.04,6274.0,29707138.19,0.002357852161726521
72110,alf,4227.61,22.0,19369291.1,0.0002182635377915302
72110,asc,2411.4,856.0,19369291.1,0.00012449603795773402
72110,custodial,178.3,0.0,19369291.1,9.205293011472164e-06
72110,er,209128.92,23569.0,19369291.1,0.010796932057053963
72110,fqhc,6779.8,284.0,19369291.1,0.00035002829814458205
72110,home,8466.17,66.0,19369291.1,0.0004370924034488799
72110,hopd_on_campus,1709914.14,195823.0,19369291.1,0.08827964488591943
72110,indep_clinic,176169.46,6336.0,19369291.1,0.009095297246061833
72110,indep_lab,61.46,0.0,19369291.1,3.173063984773299e-06
72110,inp_psy,20.310000000000002,0.0,19369291.1,1.0485670278351075e-06
72110,inpatient,67807.88,6481.0,19369291.1,0.0035007930672279483
72110,nf,25620.17,1043.0,19369291.1,0.001322721098450526
72110,office,16627291.23,533276.0,19369291.1,0.8584357137365755
72110,other,526146.66,47226.0,19369291.1,0.027163960585010773
72110,phl_state,1614.33,44.0,19369291.1,8.334481585647706e-05
72110,rehab_inp,413.45,0.0,19369291.1,2.1345644394801828e-05
72110,rehab_outp,399.52,37.0,19369291.1,2.062646474449444e-05
72110,rural_hc,1686.08,71.0,19369291.1,8.70491331507739e-05
72110,snf,954.21,15.0,19369291.1,4.9264064186634064e-05
72114,alf,407.49,0.0,2690923.42,0.0001514312882229848
72114,asc,102.97,0.0,2690923.42,3.826567461366106e-05
72114,er,6189.22,235.0,2690923.42,0.002300035725282736
72114,fqhc,78.35000000000001,0.0,2690923.42,2.9116399009229334e-05
72114,home,310.87,0.0,2690923.42,0.00011552539834076736
72114,hopd_on_campus,275219.12,24939.0,2690923.42,0.10227683105155033
72114,indep_clinic,75248.06999999999,1812.0,2690923.42,0.02796366089080305
72114,indep_lab,38.75,0.0,2690923.42,1.440026115644718e-05
72114,inpatient,7062.53,297.0,2690923.42,0.0026245748754901393
72114,nf,722.31,0.0,2690923.42,0.0002684245841526029
72114,office,2258074.48,56022.0,2690923.42,0.839144831553772
72114,other,67115.94,4800.0,2690923.42,0.0249416016454307
72114,phl_state,62.839999999999996,0.0,2690923.42,2.3352578350222988e-05
72114,rehab_inp,68.59,0.0,2690923.42,2.5489391296018376e-05
72114,rural_hc,139.87,0.0,2690923.42,5.197843943102625e-05
72114,snf,82.02,0.0,2690923.42,3.0480243098110906e-05
72120,alf,813.34,0.0,901860.53,0.0009018467633792555
72120,asc,55.44,0.0,901860.53,6.147291976509937e-05
72120,er,2475.54,95.0,901860.53,0.002744925537433155
72120,fqhc,188.73,0.0,901860.53,0.00020926739082372304
72120,home,369.74,0.0,901860.53,0.00040997469974653395
72120,hopd_on_campus,107643.29,13039.0,901860.53,0.11935691431135144
72120,indep_clinic,13587.83,412.0,901860.53,0.015066442701511728
72120,indep_lab,3.38,0.0,901860.53,3.747807878896751e-06
72120,inp_psy,9.08,0.0,901860.53,1.0068075603663462e-05
72120,inpatient,4839.62,154.0,901860.53,0.0053662621203746435
72120,nf,2098.89,54.0,901860.53,0.002327288899093965
72120,office,746396.11,26409.0,901860.53,0.8276181129691971
72120,other,22772.17,2148.0,901860.53,0.02525021246910539
72120,phl_state,75.52,0.0,901860.53,8.37380032586635e-05
72120,rehab_inp,67.27,0.0,901860.53,7.4590247341238e-05
72120,rehab_outp,17.03,0.0,901860.53,1.88831858513644e-05
72120,rural_hc,0.0,0.0,901860.53,0.0
72120,snf,447.55,12.0,901860.53,0.000496251898284095
72131,asc,3756.75,89.0,22969493.64,0.00016355388842607501
72131,er,9241379.13,281299.0,22969493.64,0.4023327320505965
72131,fqhc,152.94,0.0,22969493.64,6.658396671560235e-06
72131,hopd_on_campus,3547380.34,100009.0,22969493.64,0.15443876976993734
72131,indep_clinic,351671.27999999997,4394.0,22969493.64,0.01531036275817528
72131,indep_lab,0.0,0.0,22969493.64,0.0
72131,inp_psy,72.72,0.0,22969493.64,3.1659383153907433e-06
72131,inpatient,2482548.16,69737.0,22969493.64,0.10808023019178754
72131,nf,0.0,0.0,22969493.64,0.0
72131,office,6800334.08,83503.0,22969493.64,0.29605938148142824
72131,other,540278.04,13335.0,22969493.64,0.02352154768702163
72131,rehab_inp,323.54999999999995,0.0,22969493.64,1.40860745591952e-05
72131,rural_hc,53.33,0.0,22969493.64,2.321775169964086e-06
72131,snf,1543.32,0.0,22969493.64,6.718998791128771e-05
72132,asc,174.75,0.0,3020572.27,5.785327559800448e-05
72132,er,1163001.43,26585.0,3020572.27,0.38502685121981867
72132,home,0.0,0.0,3020572.27,0.0
72132,hopd_on_campus,807749.48,17286.0,3020572.27,0.26741604166286015
72132,indep_clinic,15539.15,143.0,3020572.27,0.005144439070150108
72132,inpatient,535836.02,11256.0,3020572.27,0.17739553041715503
72132,office,468919.68,3064.0,3020572.27,0.15524199988765705
72132,other,29162.66,305.0,3020572.27,0.009654680435770537
72132,snf,189.10000000000002,0.0,3020572.27,6.260403099045865e-05
72133,er,29202.170000000002,79.0,269077.21,0.108527102685508
72133,hopd_on_campus,53921.45,568.0,269077.21,0.20039396870511625
72133,indep_clinic,12747.52,12.0,269077.21,0.047374952341746074
72133,inpatient,38365.75,142.0,269077.21,0.14258268100817603
72133,office,129052.29,401.0,269077.21,0.47961062923166176
72133,other,5740.03,0.0,269077.21,0.021332278567924794
72133,snf,48.0,0.0,269077.21,0.00017838745986700248
72141,asc,3049.15,27.0,52760071.52,5.779275713915863e-05
72141,er,856982.04,14993.0,52760071.52,0.016243003758536222
72141,fqhc,813.12,0.0,52760071.52,1.5411654620137633e-05
72141,home,92.32,0.0,52760071.52,1.7498080904800105e-06
72141,hopd_on_campus,10394289.709999999,198550.5,52760071.52,0.1970105310804931
72141,indep_clinic,2344619.5100000002,21975.0,52760071.52,0.0444392784629038
72141,indep_lab,96.81,0.0,52760071.52,1.8349103253831222e-06
72141,inp_psy,53.12,0.0,52760071.52,1.006821986203403e-06
72141,inpatient,2588724.41,47591.0,52760071.52,0.049065976133460705
72141,office,34968351.47,316088.0,52760071.52,0.6627805926446553
72141,other,1602398.5,28753.0,52760071.52,0.030371423954430606
72141,phl_state,0.0,0.0,52760071.52,0.0
72141,rural_hc,54.66,0.0,52760071.52,1.0360107260142696e-06
72141,snf,546.7,0.0,52760071.52,1.0362002632857689e-05
72142,er,7811.41,11.0,255773.33,0.030540361655376658
72142,hopd_on_campus,51999.62,275.0,255773.33,0.20330352660302778
72142,indep_clinic,5116.57,0.0,255773.33,0.020004313975972396
72142,inpatient,57770.85,153.0,255773.33,0.22586737248953986
72142,office,128147.79,257.0,255773.33,0.5010209234872143
72142,other,4927.09,0.0,255773.33,0.019263501788869077
72146,asc,897.27,0.0,18908107.43,4.745424698488716e-05
72146,er,526981.31,8659.0,18908107.43,0.02787065347237664
72146,fqhc,608.78,0.0,18908107.43,3.219677073730271e-05
72146,home,279.75,0.0,18908107.43,1.4795240667828172e-05
72146,hopd_on_campus,3999342.7,74282.0,18908107.43,0.2115147015536076
72146,indep_clinic,739921.93,6967.0,18908107.43,0.03913252200090763
72146,indep_lab,50.46,0.0,18908107.43,2.6686964936500786e-06
72146,inp_psy,58.19,0.0,18908107.43,3.077515833640469e-06
72146,inpatient,1777627.03,31902.0,18908107.43,0.0940140115334642
72146,office,11255308.17,103416.0,18908107.43,0.5952636038095538
72146,other,606438.32,10123.0,18908107.43,0.03207292544984233
72146,rehab_inp,0.0,0.0,18908107.43,0.0
72146,snf,593.52,0.0,18908107.43,3.13897095305429e-05
72147,er,9919.23,0.0,223187.86,0.04444341193109697
72147,hopd_on_campus,41567.98,99.0,223187.86,0.18624659961343779
72147,indep_clinic,3290.88,0.0,223187.86,0.014744888006005347
72147,inpatient,69035.62,243.0,223187.86,0.3093161966784394
72147,office,93991.39,92.0,223187.86,0.421131283753516
72147,other,5382.76,0.0,223187.86,0.02411762001750454
72148,asc,8210.38,110.0,129655862.69,6.332440222645824e-05
72148,er,1545807.74,28687.0,129655862.69,0.011922389839755576
72148,fqhc,1590.85,0.0,129655862.69,1.226978839980136e-05
72148,home,0.0,0.0,129655862.69,0.0
72148,hopd_on_campus,23762665.72,457025.0,129655862.69,0.18327490347902908
72148,indep_clinic,5994043.34,51910.0,129655862.69,0.04623040729235226
72148,indep_lab,206.75,17.0,129655862.69,1.594605872118007e-06
72148,inp_psy,53.12,0.0,129655862.69,4.09699946442121e-07
72148,inpatient,3416087.94,63155.0,129655862.69,0.026347346499615506
72148,nf,0.0,0.0,129655862.69,0.0
72148,office,91191462.19,785344.8,129655862.69,0.7033346606781194
72148,other,3733631.0100000002,68380.0,129655862.69,0.028796468840957126
72148,rehab_inp,386.41,0.0,129655862.69,2.9802740268204066e-06
72148,rural_hc,194.38,0.0,129655862.69,1.4991994651622645e-06
72148,snf,1522.86,0.0,129655862.69,1.1745400234165068e-05
72149,er,17834.71,28.0,478872.74,0.03724310972472561
72149,hopd_on_campus,76987.85,524.0,478872.74,0.16076891326075485
72149,indep_clinic,12694.92,0.0,478872.74,0.026510007648378565
72149,inpatient,96071.89,494.0,478872.74,0.2006209207064073
72149,office,267711.66,548.0,478872.74,0.559045520110416
72149,other,7571.71,0.0,478872.74,0.015811528549317718
72156,asc,0.0,0.0,14093514.32,0.0
72156,er,516814.08,4841.0,14093514.32,0.03667034837908335
72156,fqhc,539.76,0.0,14093514.32,3.829846748968996e-05
72156,hopd_on_campus,3584651.21,42545.0,14093514.32,0.2543475763822121
72156,indep_clinic,485693.74,2227.0,14093514.32,0.03446221637641902
72156,inp_psy,81.19,0.0,14093514.32,5.760805868326531e-06
72156,inpatient,2396633.82,27535.0,14093514.32,0.1700522499628751
72156,nf,117.43,0.0,14093514.32,8.332201417878859e-06
72156,office,6435713.86,29463.0,14093514.32,0.4566436528089468
72156,other,672942.28,6900.0,14093514.32,0.047748366001589305
72156,rehab_inp,0.0,0.0,14093514.32,0.0
72156,snf,326.95,0.0,14093514.32,2.3198614098403243e-05
72157,asc,176.95,0.0,12504414.62,1.4151002296179459e-05
72157,er,555797.99,5414.0,12504414.62,0.044448141467657125
72157,fqhc,159.73,0.0,12504414.62,1.2773888650854733e-05
72157,hopd_on_campus,3102965.31,35979.0,12504414.62,0.24814958591000402
72157,indep_clinic,372841.34,1511.0,12504414.62,0.029816776820856893
72157,inpatient,2451854.65,28212.0,12504414.62,0.19607912281462722
72157,nf,117.43,0.0,12504414.62,9.391083354848003e-06
72157,office,5411603.61,21986.0,12504414.62,0.4327754456689633
72157,other,608358.3,6210.0,12504414.62,0.048651481775641894
72157,snf,539.31,0.0,12504414.62,4.312956794773972e-05
72158,asc,927.05,0.0,27049374.91,3.427251103156823e-05
72158,er,1179824.66,12970.0,27049374.91,0.04361744638926297
72158,fqhc,935.82,0.0,27049374.91,3.459673294165599e-05
72158,hopd_on_campus,6606953.27,79661.0,27049374.91,0.24425530319953703
72158,indep_clinic,1001674.11,4997.0,27049374.91,0.037031321919002526
72158,indep_lab,0.0,0.0,27049374.91,0.0
72158,inpatient,3528587.61,41634.0,27049374.91,0.13044987626296314
72158,office,13637063.11,66104.0,27049374.91,0.5041544640263925
72158,other,1091702.18,11866.0,27049374.91,0.04035960844316605
72158,rehab_inp,85.46,0.0,27049374.91,3.159407575381933e-06
72158,snf,1621.6399999999999,0.0,27049374.91,5.995110812710458e-05
72200,alf,1290.07,40.0,220415.11000000002,0.00585291090070912
72200,asc,3505.58,596.0,220415.11000000002,0.01590444502647754
72200,er,870.14,0.0,220415.11000000002,0.003947732984367541
72200,fqhc,26.4,0.0,220415.11000000002,0.00011977400278955466
72200,group_home,78.29,0.0,220415.11000000002,0.0003551934347876604
72200,home,1131.95,25.0,220415.11000000002,0.005135537214304409
72200,hopd_on_campus,27856.73,4248.0,220415.11000000002,0.1263830324518133
72200,indep_clinic,2499.66,32.0,220415.11000000002,0.0113406925686719
72200,inpatient,1412.27,43.0,220415.11000000002,0.0064073193530153165
72200,nf,1469.16,36.0,220415.11000000002,0.0066654232552387175
72200,office,172397.93,6606.0,220415.11000000002,0.7821511419974791
72200,other,7495.99,768.0,220415.11000000002,0.03400851239282098
72200,rehab_inp,25.47,0.0,220415.11000000002,0.0001155546913276499
72200,rural_hc,6.38,0.0,220415.11000000002,2.894538400747571e-05
72200,snf,349.09,44.0,220415.11000000002,0.0015837843421896074
72202,alf,346.1,0.0,733780.77,0.00047166676226742765
72202,asc,219.72,13.0,733780.77,0.0002994354839797723
72202,custodial,42.62,0.0,733780.77,5.808274316046739e-05
72202,er,3351.49,45.0,733780.77,0.004567426862385614
72202,fqhc,234.76999999999998,0.0,733780.77,0.000319945697132401
72202,group_home,8.17,0.0,733780.77,1.1134115711426998e-05
72202,home,553.43,0.0,733780.77,0.0007542170940238731
72202,hopd_on_campus,124816.77,15397.0,733780.77,0.1701009008453574
72202,indep_clinic,19033.95,631.0,733780.77,0.025939559577174528
72202,indep_lab,23.46,0.0,733780.77,3.1971402030609225e-05
72202,inpatient,2835.94,63.0,733780.77,0.003864832816482776
72202,nf,1081.1399999999999,0.0,733780.77,0.0014733828470320908
72202,office,546967.02,20326.0,733780.77,0.7454093134656554
72202,other,34076.83,3281.0,733780.77,0.046440069559195454
72202,rehab_inp,42.71,0.0,733780.77,5.820539559792498e-05
72202,rural_hc,69.57,0.0,733780.77,9.481033415470945e-05
72202,snf,77.08,0.0,733780.77,0.00010504499865811419
72220,alf,45886.57,2482.0,1409103.32,0.032564375762027156
72220,asc,358.42,52.0,1409103.32,0.00025436034030492527
72220,custodial,1786.76,34.0,1409103.32,0.001268012057483478
72220,er,102624.68,16099.0,1409103.32,0.07282977659863862
72220,fqhc,678.11,0.0,1409103.32,0.0004812351162439955
72220,group_home,420.74,0.0,1409103.32,0.0002985870475416948
72220,home,56860.94,2713.0,1409103.32,0.040352569746269565
72220,hopd_on_campus,154222.12,24769.0,1409103.32,0.10944699214816979
72220,indep_clinic,16934.63,651.0,1409103.32,0.012018018664522059
72220,indep_lab,6.54,0.0,1409103.32,4.641249443653287e-06
72220,inp_psy,13.629999999999999,0.0,1409103.32,9.672818030121453e-06
72220,inpatient,28379.329999999998,3696.0,1409103.32,0.020139992289564684
72220,nf,161110.54,11344.0,1409103.32,0.11433550522044048
72220,office,717147.48,33447.0,1409103.32,0.5089388903008191
72220,other,102211.17,6954.0,1409103.32,0.07253632047364703
72220,phl_state,137.8,0.0,1409103.32,9.779268705434602e-05
72220,rehab_inp,806.51,24.0,1409103.32,0.0005723568943120508
72220,rural_hc,352.77,0.0,1409103.32,0.0002503506982014633
72220,snf,19164.58,2133.0,1409103.32,0.013600549887285767
73620,alf,83019.65,5963.0,6223697.95,0.01333928006580075
73620,asc,4113.2,527.0,6223697.95,0.0006608932555925211
73620,custodial,1178.62,0.0,6223697.95,0.000189376156983968
73620,er,137206.7,23902.0,6223697.95,0.02204584816009588
73620,fqhc,1169.35,0.0,6223697.95,0.00018788668881336053
73620,group_home,988.58,23.0,6223697.95,0.00015884125610562448
73620,home,76587.87,4199.0,6223697.95,0.012305846237284056
73620,hopd_on_campus,217123.28,39134.0,6223697.95,0.03488653879804691
73620,indep_clinic,19240.84,744.0,6223697.95,0.0030915446338458633
73620,indep_lab,11.52,0.0,6223697.95,1.8509895712403586e-06
73620,inp_psy,36.28,0.0,6223697.95,5.829331739982658e-06
73620,inpatient,187985.24,31501.0,6223697.95,0.030204749894714923
73620,nf,350237.29,29242.0,6223697.95,0.05627478917096225
73620,office,5000782.24,250985.0,6223697.95,0.8035065776288195
73620,other,100486.35,8312.0,6223697.95,0.016145762665104917
73620,phl_state,201.57999999999998,0.0,6223697.95,3.2389103973145094e-05
73620,rehab_inp,3338.88,491.0,6223697.95,0.0005364784773978306
73620,rural_hc,369.28000000000003,0.0,6223697.95,5.933449903364928e-05
73620,snf,39621.2,4846.0,6223697.95,0.006366182986113585
73630,alf,114923.5,5087.0,47639280.22,0.00241236852171735
73630,asc,8292.54,1031.0,47639280.22,0.00017406938059737128
73630,custodial,6945.99,242.0,47639280.22,0.000145803840190766
73630,er,1496696.31,262252.0,47639280.22,0.03141727379356279
73630,fqhc,9260.57,401.0,47639280.22,0.00019438937694344534
73630,group_home,2674.41,41.0,47639280.22,5.613875750535006e-05
73630,home,228629.26,10073.0,47639280.22,0.0047991753641990695
73630,hopd_on_campus,2019168.28,353166.0,47639280.22,0.04238452534705404
73630,indep_clinic,156229.04,8056.0,47639280.22,0.0032794164663808604
73630,indep_lab,136.34,0.0,47639280.22,2.861924012503479e-06
73630,inp_psy,72.36,0.0,47639280.22,1.5189146365318447e-06
73630,inpatient,616401.14,99062.0,47639280.22,0.012938926389177928
73630,nf,379785.73,23116.0,47639280.22,0.007972113101754164
73630,office,40806225.72,1806782.0,47639280.22,0.856566798061501
73630,other,1758040.2,154924.0,47639280.22,0.03690316461292664
73630,phl_state,647.9300000000001,0.0,47639280.22,1.3600751249973442e-05
73630,psy_partial,6.53,0.0,47639280.22,1.370717603172049e-07
73630,rehab_inp,2140.24,246.0,47639280.22,4.492595165410331e-05
73630,rehab_outp,40.71,0.0,47639280.22,8.54546916158256e-07
73630,rural_hc,3992.54,143.0,47639280.22,8.38077313838979e-05
73630,snf,28970.88,2453.0,47639280.22,0.0006081300948757282
73650,alf,6357.16,28.0,892481.31,0.007123017511705651
73650,asc,284.88,0.0,892481.31,0.0003191999617336524
73650,custodial,254.58999999999997,0.0,892481.31,0.0002852608756591216
73650,er,16950.85,2138.0,892481.31,0.018992946754257518
73650,fqhc,253.82,15.0,892481.31,0.0002843981124938067
73650,group_home,88.28999999999999,0.0,892481.31,9.892644138396578e-05
73650,home,12469.210000000001,168.0,892481.31,0.013971396218930343
73650,hopd_on_campus,58619.56,9436.0,892481.31,0.06568155472073695
73650,indep_clinic,3584.26,11.0,892481.31,0.004016061692093026
73650,indep_lab,5.87,0.0,892481.31,6.577168545972128e-06
73650,inp_psy,12.28,0.0,892481.31,1.375939177930796e-05
73650,inpatient,20734.5,2514.0,892481.31,0.023232419287301378
73650,nf,46924.74,2524.0,892481.31,0.05257784053763546
73650,office,688165.49,30374.0,892481.31,0.7710699174193351
73650,other,32302.95,1697.0,892481.31,0.03619453946884333
73650,phl_state,26.5,0.0,892481.31,2.9692498546552196e-05
73650,rehab_inp,103.57,0.0,892481.31,0.0001160472480930721
73650,rural_hc,86.38,0.0,892481.31,9.678634054532748e-05
73650,snf,5256.41,370.0,892481.31,0.0058896583503804684
73718,alf,211.54,0.0,14898332.790000001,1.4198904198326744e-05
73718,asc,0.0,0.0,14898332.790000001,0.0
73718,er,113561.13,1701.0,14898332.790000001,0.00762240524498312
73718,fqhc,119.77,0.0,14898332.790000001,8.039154560998364e-06
73718,home,0.0,0.0,14898332.790000001,0.0
73718,hopd_on_campus,1665739.36,33300.0,14898332.790000001,0.11180709838338898
73718,indep_clinic,632903.64,3531.0,14898332.790000001,0.04248150775802344
73718,indep_lab,0.0,0.0,14898332.790000001,0.0
73718,inpatient,1504294.7,30160.0,14898332.790000001,0.10097067377966658
73718,nf,170.81,0.0,14898332.790000001,1.1465041250431083e-05
73718,office,10698951.57,66436.0,14898332.790000001,0.7181307949558831
73718,other,282076.08,4971.0,14898332.790000001,0.01893339905719746
73718,snf,304.19,0.0,14898332.790000001,2.0417720847541893e-05
73719,er,1625.51,0.0,95769.29,0.01697318628967595
73719,hopd_on_campus,14444.45,0.0,95769.29,0.15082548904768953
73719,indep_clinic,738.34,0.0,95769.29,0.007709569529021256
73719,inpatient,24289.97,76.0,95769.29,0.25363005197177513
73719,office,52649.37,27.0,95769.29,0.5497521178239915
73719,other,2021.65,0.0,95769.29,0.02110958533784682
73720,er,150100.2,1315.0,7760447.57,0.019341693716255597
73720,fqhc,177.39,0.0,7760447.57,2.2858217699420652e-05
73720,hopd_on_campus,1687995.27,20859.0,7760447.57,0.2175126182831746
73720,indep_clinic,277143.57,793.0,7760447.57,0.035712317814164424
73720,indep_lab,0.0,0.0,7760447.57,0.0
73720,inpatient,1705066.88,21049.0,7760447.57,0.21971244114725716
73720,office,3663692.4899999998,12268.0,7760447.57,0.4720980918887903
73720,other,275623.25,3039.0,7760447.57,0.03551641158758579
73720,snf,648.52,0.0,7760447.57,8.356734507259869e-05
75557,er,789.77,0.0,278989.44,0.002830823991044249
75557,hopd_on_campus,153795.45,1013.0,278989.44,0.5512590369011817
75557,indep_clinic,8819.380000000001,19.0,278989.44,0.03161187749615183
75557,inpatient,40097.46,62.0,278989.44,0.1437239344973057
75557,office,66537.48,58.0,278989.44,0.23849461829092886
75557,other,8949.9,26.0,278989.44,0.032079708823387725
75559,hopd_on_campus,2444.04,0.0,3500.29,0.6982392887446469
75559,inpatient,107.93,0.0,3500.29,0.030834587991280724
75559,office,722.2,0.0,3500.29,0.20632576157975482
75559,other,226.12,0.0,3500.29,0.06460036168431758
75561,asc,421.58000000000004,0.0,5782921.28,7.290087130496094e-05
75561,er,7391.68,13.0,5782921.28,0.0012781913572926934
75561,hopd_on_campus,2860860.12,29532.0,5782921.28,0.4947084667906806
75561,indep_clinic,164181.88,670.0,5782921.28,0.02839082049548494
75561,inpatient,748736.5,6799.0,5782921.28,0.12947374929509675
75561,office,1840563.36,6853.0,5782921.28,0.31827570718721593
75561,other,160766.16,1364.0,5782921.28,0.027800164002924142
75563,er,1639.33,0.0,712535.82,0.002300698370504377
75563,hopd_on_campus,372743.61,3199.0,712535.82,0.5231226270140356
75563,indep_clinic,567.65,0.0,712535.82,0.0007966617032670722
75563,inpatient,51931.82,350.0,712535.82,0.07288310081028629
75563,office,284134.81,785.0,712535.82,0.3987656508272104
75563,other,1518.6,0.0,712535.82,0.0021312612746963375
75574,asc,202.7,0.0,21011375.29,9.647155276716777e-06
75574,er,226253.08,2020.0,21011375.29,0.010768123308314864
75574,hopd_on_campus,8551048.4,102501.0,21011375.29,0.4069723319857946
75574,indep_clinic,111669.18,873.0,21011375.29,0.005314701130161004
75574,inpatient,1265240.17,13829.0,21011375.29,0.06021691357834007
75574,office,10429767.06,54558.0,21011375.29,0.49638669130639285
75574,other,427018.72,4722.0,21011375.29,0.020323216072544864
75574,rural_hc,0.0,0.0,21011375.29,0.0
75574,snf,175.98,0.0,21011375.29,8.375463175118985e-06
76881,alf,17175.5,317.0,7167497.88,0.0023963034642711326
76881,asc,4582.41,218.0,7167497.88,0.000639331894716933
76881,custodial,158.31,0.0,7167497.88,2.208720569583203e-05
76881,er,11805.94,41.0,7167497.88,0.0016471494233633453
76881,fqhc,45.019999999999996,0.0,7167497.88,6.281131958981479e-06
76881,group_home,341.98,0.0,7167497.88,4.771260567153457e-05
76881,home,315802.17000000004,7113.0,7167497.88,0.0440603088116993
76881,hopd_on_campus,305306.86,9055.0,7167497.88,0.04259601678459094
76881,indep_clinic,53591.29,1192.0,7167497.88,0.007476987213283976
76881,indep_lab,32.76,0.0,7167497.88,4.570632673839033e-06
