hsa,year,n_hospitals,hhi_pre,hhi_post,hhi_shift,concentrated_pre,concentrated_post,spend_at_risk_bil,n_hospitals_spend,raw_uplift,shift_intensity,blended_uplift,raw_savings_bil,booked_savings_bil
23097,2025,3,6348.069788359908,8601.577859613064,2253.5080712531562,True,True,0.8827948900198251,3.0,0.153,1.0,0.153,0.13506761817303325,0.13506761817303325
14106,2019,7,2848.3225607879344,5085.181765329502,2236.8592045415676,True,True,0.8935393303584925,4.0,0.153,1.0,0.153,0.13671151754484936,0.13671151754484936
14137,2023,2,7764.628533859303,10000.0,2235.3714661406966,True,True,0.018189200402234484,1.0,0.153,1.0,0.153,0.002782947661541876,0.002782947661541876
45198,2025,13,2685.153124038165,4908.433364112033,2223.280240073868,True,True,0.1730974608572839,4.0,0.153,1.0,0.153,0.026483911511164436,0.026483911511164436
5226,2019,3,3333.333333333333,5555.555555555556,2222.2222222222226,True,True,0.022007323321040904,1.0,0.153,1.0,0.153,0.003367120468119258,0.003367120468119258
45096,2023,3,5555.555555555556,7764.628533859303,2209.0729783037477,True,True,0.031394833415424137,1.0,0.153,1.0,0.153,0.004803409512559893,0.004803409512559893
45114,2021,7,4244.304128375797,6440.205916065072,2195.901787689276,True,True,0.25178257640695206,4.0,0.153,1.0,0.153,0.03852273419026366,0.03852273419026366
5265,2023,6,2881.011307651332,5063.66992742946,2182.6586197781276,True,True,0.28185186567549314,2.0,0.153,1.0,0.153,0.04312333544835045,0.04312333544835045
13020,2024,4,3660.0823045267493,5808.2304526748985,2148.148148148149,True,True,0.07342322274122016,2.0,0.153,1.0,0.153,0.011233753079406685,0.011233753079406685
10112,2020,4,3930.4488040849233,6075.03359312013,2144.5847890352065,True,True,0.18430163428080606,3.0,0.153,1.0,0.153,0.028198150044963326,0.028198150044963326
4029,2020,11,2450.495708055891,4592.476943951975,2141.981235896084,False,True,0.3884353824332702,9.0,0.153,1.0,0.153,0.059430613512290335,0.059430613512290335
23058,2019,9,2522.994328922495,4660.76370510397,2137.7693761814753,True,True,0.6694218762852995,4.0,0.153,1.0,0.153,0.10242154707165081,0.10242154707165081
45232,2022,4,7673.3652644731355,9797.480216576427,2124.114952103291,True,True,0.05234766897428565,1.0,0.153,1.0,0.153,0.008009193353065705,0.008009193353065705
50020,2023,2,7944.835045970795,10000.0,2055.1649540292046,True,True,0.03473096664213096,1.0,0.153,1.0,0.153,0.005313837896246037,0.005313837896246037
14084,2019,6,4202.261655021283,6254.999026648599,2052.737371627316,True,True,0.672146473098771,4.0,0.153,1.0,0.153,0.10283841038411196,0.10283841038411196
10016,2025,3,7893.62493239589,9942.029475392104,2048.4045429962143,True,True,0.17504655482736192,2.0,0.153,1.0,0.153,0.026782122888586373,0.026782122888586373
4063,2021,2,7952.874763495001,10000.0,2047.1252365049986,True,True,0.17651879139625554,2.0,0.153,1.0,0.153,0.027007375083627095,0.027007375083627095
45237,2025,10,2403.6155497006744,4429.416137582121,2025.800587881447,False,True,0.06435270431830424,5.0,0.153,1.0,0.153,0.009845963760700549,0.009845963760700549
19009,2020,5,2891.579288725543,4916.716620316231,2025.1373315906876,True,True,0.016973162663536,2.0,0.153,1.0,0.153,0.002596893887521008,0.002596893887521008
45253,2025,13,2393.687702764199,4398.919569589408,2005.2318668252087,False,True,0.2580638148986105,4.0,0.153,1.0,0.153,0.03948376367948741,0.03948376367948741
5150,2025,6,6505.3246387690015,8507.385883843124,2002.0612450741228,True,True,0.13438861077859318,2.0,0.153,1.0,0.153,0.020561457449124756,0.020561457449124756
5239,2019,6,2915.165371132449,4916.689529035208,2001.5241579027588,True,True,0.5455612360791527,5.0,0.153,1.0,0.153,0.08347086912011037,0.08347086912011037
31005,2020,8,2621.0444678913145,4621.69376583791,2000.6492979465957,True,True,1.342289554300345,5.0,0.153,1.0,0.153,0.2053703018079528,0.2053703018079528
39118,2024,5,3117.908385588266,5101.626102667659,1983.7177170793934,True,True,0.22897334417806808,3.0,0.153,1.0,0.153,0.03503292165924442,0.03503292165924442
45196,2021,6,2622.0703125,4597.070312500001,1975.000000000001,True,True,0.07589873664585053,3.0,0.153,1.0,0.153,0.011612506706815132,0.011612506706815132
43039,2019,18,2264.276334667815,4221.550892516488,1957.2745578486729,False,True,1.4054364598003264,11.0,0.153,1.0,0.153,0.21503177834944992,0.21503177834944992
14003,2023,4,3702.988029031954,5620.22810821001,1917.240079178056,True,True,0.008083262388652729,2.0,0.153,1.0,0.153,0.0012367391454638675,0.0012367391454638675
17083,2022,4,2772.776238842721,4688.750384733765,1915.974145891044,True,True,0.05203397993202227,2.0,0.153,1.0,0.153,0.007961198929599407,0.007961198929599407
5037,2022,7,2792.484683721571,4652.061076456829,1859.5763927352582,True,True,0.42988686120187203,2.0,0.153,1.0,0.153,0.06577268976388642,0.06577268976388642
5165,2021,8,2210.977468603857,4064.9373597719327,1853.959891168076,False,True,1.7128966244870456,5.0,0.153,1.0,0.153,0.262073183546518,0.262073183546518
7001,2019,5,2559.4454212443916,4408.1880665498265,1848.742645305435,True,True,0.5641403721205593,3.0,0.153,1.0,0.153,0.08631347693444558,0.08631347693444558
39003,2020,10,2638.533518495139,4485.427597525566,1846.8940790304268,True,True,1.334035236932398,2.0,0.153,1.0,0.153,0.20410739125065688,0.20410739125065688
36104,2019,9,2343.7096357530354,4187.147860265721,1843.4382245126853,False,True,1.2075201172712633,8.0,0.153,1.0,0.153,0.18475057794250327,0.18475057794250327
45212,2025,6,2563.9404144577898,4369.256295432476,1805.315880974686,True,True,0.054401603244724525,1.0,0.153,1.0,0.153,0.008323445296442852,0.008323445296442852
36074,2023,2,8217.60656925492,10000.0,1782.39343074508,True,True,0.10785015631875375,2.0,0.153,1.0,0.153,0.01650107391676932,0.01650107391676932
5079,2024,7,2517.5537190082646,4268.826446280992,1751.2727272727275,True,True,0.3510711160176851,3.0,0.153,1.0,0.153,0.053713880750705816,0.053713880750705816
22007,2024,4,4233.066950103409,5974.493745328885,1741.4267952254759,True,True,0.21253725095273346,2.0,0.153,1.0,0.153,0.03251819939576822,0.03251819939576822
37080,2022,5,2354.8156956004755,4089.892984542213,1735.0772889417376,False,True,0.07434828481879133,2.0,0.153,1.0,0.153,0.011375287577275073,0.011375287577275073
31059,2020,6,3544.834617788282,5278.365110733375,1733.5304929450936,True,True,0.42684379718329507,3.0,0.153,1.0,0.153,0.06530710096904414,0.06530710096904414
45191,2021,9,2049.6936563295317,3770.4967480441137,1720.803091714582,False,True,0.06796265253608165,3.0,0.095,1.0,0.095,0.006456451990927757,0.006456451990927757
45026,2021,7,2253.453150807648,3955.5331597659633,1702.0800089583154,False,True,0.030673225186621828,2.0,0.095,1.0,0.095,0.0029139563927290738,0.0029139563927290738
5088,2024,6,2291.319447295178,3979.52397763565,1688.204530340472,False,True,0.30681417135535194,3.0,0.095,1.0,0.095,0.029147346278758434,0.029147346278758434
19059,2023,14,2343.188271156917,3993.355203948324,1650.166932791407,False,True,0.5210184853447194,4.0,0.095,1.0,0.095,0.04949675610774834,0.04949675610774834
3023,2022,8,2377.7705423535663,4015.317286652078,1637.5467442985118,False,True,0.20072448277405225,3.0,0.153,1.0,0.153,0.030710845864429993,0.030710845864429993
15019,2024,7,2967.6931292274835,4587.486650053401,1619.7935208259173,True,True,0.19283292385411804,5.0,0.153,1.0,0.153,0.02950343734968006,0.02950343734968006
32015,2019,8,2199.474837204554,3807.698036413296,1608.2231992087418,False,True,0.31284280533121955,6.0,0.095,1.0,0.095,0.02972006650646586,0.02972006650646586
4039,2019,12,2020.9134615384614,3614.5525147928997,1593.6390532544383,False,True,0.33290134304732827,5.0,0.095,1.0,0.095,0.031625627589496184,0.031625627589496184
35017,2020,6,3310.7722565528293,4897.291456737364,1586.5192001845344,True,True,0.2712268558848769,2.0,0.153,1.0,0.153,0.04149770895038616,0.04149770895038616
37056,2021,8,2369.6027997976053,3928.676842637881,1559.0740428402755,False,True,0.07825900324721678,3.0,0.095,1.0,0.095,0.007434605308485594,0.007434605308485594
4035,2024,10,2079.094780815972,3637.729220920139,1558.634440104167,False,True,0.20186991344817598,5.0,0.095,1.0,0.095,0.019177641777576717,0.019177641777576717
10045,2025,7,2084.688640251934,3636.990719011643,1552.3020787597088,False,True,0.2598584192137051,5.0,0.095,1.0,0.095,0.024686549825301985,0.024686549825301985
31045,2019,2,8460.56069486618,10000.0,1539.4393051338193,True,True,0.22712788741382223,1.0,0.153,1.0,0.153,0.0347505667743148,0.0347505667743148
45167,2023,17,1822.8965517241377,3341.0891795481575,1518.1926278240198,False,True,0.41879216510355266,6.0,0.095,1.0,0.095,0.039785255684837505,0.039785255684837505
10091,2021,9,1901.4761614083739,3417.655359849475,1516.1791984411013,False,True,0.268072791961459,5.0,0.095,1.0,0.095,0.025466915236338605,0.025466915236338605
17123,2022,24,1957.52670853606,3455.6305309297295,1498.1038223936696,False,True,0.8174897556826447,11.0,0.095,1.0,0.095,0.07766152678985125,0.07766152678985125
36110,2019,5,2192.1087704095344,3681.5043136308545,1489.3955432213202,False,True,0.15160202367830536,3.0,0.095,1.0,0.095,0.014402192249439009,0.014402192249439009
33116,2023,5,5184.5800663252185,6648.78985231527,1464.2097859900514,True,True,0.11380704685529977,1.0,0.153,1.0,0.153,0.017412478168860865,0.017412478168860865
45133,2020,11,2303.456892961266,3765.3477717617657,1461.8908788004996,False,True,0.25875552967128645,5.0,0.095,1.0,0.095,0.024581775318772214,0.024581775318772214
22061,2024,6,1976.2473217018671,3387.531884501582,1411.284562799715,False,True,0.06843858099261042,2.0,0.095,1.0,0.095,0.00650166519429799,0.00650166519429799
34016,2019,20,1608.8192081857633,2997.565831818767,1388.7466236330038,False,True,3.1357778223693593,10.0,0.095,1.0,0.095,0.29789889312508916,0.29789889312508916
45021,2019,17,1769.6769870057399,3150.771783322704,1381.094796316964,False,True,0.3856383912349126,7.0,0.095,1.0,0.095,0.036635647167316696,0.036635647167316696
19090,2025,7,3411.403975345173,4789.857372088554,1378.4533967433813,True,True,0.06964277896385848,2.0,0.153,1.0,0.153,0.010655345181470348,0.010655345181470348
39103,2023,9,2251.4255286474504,3587.91705893743,1336.4915302899794,False,True,0.7629024665802996,7.0,0.095,1.0,0.095,0.07247573432512847,0.07247573432512847
45276,2022,16,1911.681824279637,3219.8790598095034,1308.1972355298662,False,True,0.29752363974702933,9.0,0.095,1.0,0.095,0.028264745775967787,0.028264745775967787
14139,2022,6,4506.975289689753,5814.41835370644,1307.4430640166875,True,True,0.5718506944514057,3.0,0.153,1.0,0.153,0.08749315625106507,0.08749315625106507
42021,2021,10,1833.9191777058218,3140.5601339647546,1306.6409562589329,False,True,0.5255177825937347,4.0,0.095,1.0,0.095,0.0499241893464048,0.0499241893464048
19047,2023,17,1676.0896381578946,2942.239439058171,1266.1498009002762,False,True,0.2812913450893367,6.0,0.095,1.0,0.095,0.026722677783486984,0.026722677783486984
45035,2021,4,6535.25377229081,7779.6982167352535,1244.4444444444434,True,True,0.054130844105203024,1.0,0.153,1.0,0.153,0.008282019148096063,0.008282019148096063
19050,2019,6,2004.3774152730753,3210.9024999145026,1206.5250846414274,False,True,0.03455413313095736,3.0,0.095,1.0,0.095,0.003282642647440949,0.003282642647440949
34005,2019,13,1602.6075185371271,2798.7122417042942,1196.104723167167,False,True,0.6343469884135783,4.0,0.095,1.0,0.095,0.06026296389928994,0.06026296389928994
11032,2020,17,1901.6608339856975,3064.1801744603354,1162.5193404746378,False,True,0.47004095328231527,9.0,0.095,1.0,0.095,0.04465389056181995,0.04465389056181995
5198,2019,13,1509.7974631291777,2631.8403916632533,1122.0429285340756,False,True,1.1633899307853353,7.0,0.095,1.0,0.095,0.11052204342460685,0.11052204342460685
29013,2021,24,1458.4599456353242,2541.1077158208395,1082.6477701855154,False,True,0.7856305273514509,11.0,0.095,1.0,0.095,0.07463490009838783,0.07463490009838783
37049,2025,9,1666.7547510694126,2744.0947538826927,1077.34000281328,False,True,0.17826786159865968,4.0,0.095,1.0,0.095,0.01693544685187267,0.01693544685187267
19078,2020,14,1420.3557415432065,2425.1709832490633,1004.8152417058568,False,False,0.04887726945725576,5.0,0.08,1.0,0.08,0.003910181556580461,0.003910181556580461
45036,2020,14,1744.0519557142795,2746.8723321518446,1002.8203764375651,False,True,0.3921823649569376,5.0,0.095,1.0,0.095,0.03725732467090907,0.03725732467090907
35014,2021,13,2163.6267607351087,3163.0963060674662,999.4695453323575,False,True,0.9734400157530041,6.0,0.095,1.0,0.095,0.0924768014965354,0.0924768014965354
39063,2024,13,1865.955167060697,2862.8080509232645,996.8528838625675,False,True,0.7596940200469626,5.0,0.095,1.0,0.095,0.07217093190446144,0.07217093190446144
11102,2025,16,1418.9797127849051,2408.4409202367847,989.4612074518795,False,False,0.8051355637446115,9.0,0.08,1.0,0.08,0.06441084509956892,0.06441084509956892
13009,2024,8,3465.9751380961284,4411.132342251434,945.1572041553059,True,True,0.3814132549789138,4.0,0.153,1.0,0.153,0.058356228011773814,0.058356228011773814
45073,2025,15,1309.0499297145323,2205.189635596885,896.1397058823529,False,False,0.35474533420382975,8.0,0.08,1.0,0.08,0.028379626736306382,0.028379626736306382
5075,2025,8,1702.771301163543,2577.0740877695544,874.3027866060113,False,True,0.36795567908777044,4.0,0.095,1.0,0.095,0.03495578951333819,0.03495578951333819
5210,2025,15,1743.8221134245553,2617.4325210199454,873.6104075953901,False,True,2.504938699196492,7.0,0.095,1.0,0.095,0.23796917642366675,0.23796917642366675
45006,2020,29,1258.230981088385,2119.244567337496,861.0135862491109,False,False,0.49895193966342644,12.0,0.08,1.0,0.08,0.03991615517307411,0.03991615517307411
45181,2022,17,2522.3569080124043,3370.5974387926162,848.2405307802119,True,True,0.16144620801215812,4.0,0.095,1.0,0.095,0.01533738976115502,0.01533738976115502
45228,2025,26,1856.7907669190445,2691.1614264367076,834.3706595176632,False,True,0.3038391666466012,7.0,0.095,1.0,0.095,0.028864720831427115,0.028864720831427115
1059,2020,11,1430.2504660776524,2255.2995166560995,825.0490505784471,False,False,0.5157940278938977,5.0,0.08,1.0,0.08,0.04126352223151182,0.04126352223151182
22022,2019,8,1525.4164646510642,2342.4077402557054,816.9912756046413,False,False,0.02188825887640862,2.0,0.08,1.0,0.08,0.0017510607101126896,0.0017510607101126896
5032,2024,10,1485.5958538334437,2279.104465850077,793.5086120166332,False,False,0.28638500910002135,2.0,0.08,1.0,0.08,0.02291080072800171,0.02291080072800171
39090,2021,10,1374.2739772608857,2152.7080777666256,778.4341005057399,False,False,0.18268927291150974,6.0,0.08,1.0,0.08,0.014615141832920779,0.014615141832920779
19033,2024,16,2065.4953852996778,2842.570365185993,777.0749798863153,False,True,0.1748466093271245,9.0,0.095,1.0,0.095,0.016610427886076827,0.016610427886076827
33125,2025,9,1531.2819294513301,2292.675892457891,761.3939630065611,False,False,1.1666846361597747,4.0,0.08,1.0,0.08,0.09333477089278197,0.09333477089278197
31063,2024,10,1404.412717235332,2154.2732083067604,749.8604910714284,False,False,0.6786253082121914,5.0,0.08,1.0,0.08,0.05429002465697531,0.05429002465697531
26021,2020,18,1152.054340289001,1864.8453932353384,712.7910529463375,False,False,0.9275110583871401,7.0,0.08,1.0,0.08,0.0742008846709712,0.0742008846709712
39109,2023,10,1358.4951102758093,2055.5246757931704,697.0295655173611,False,False,0.3880711916484014,5.0,0.08,1.0,0.08,0.031045695331872115,0.031045695331872115
6011,2023,20,1180.061857284345,1844.7730290686675,664.7111717843225,False,False,1.0042521177379544,8.0,0.08,1.0,0.08,0.08034016941903635,0.08034016941903635
10036,2019,16,1161.713217068631,1822.9981787851473,661.2849617165164,False,False,0.6748148007577213,7.0,0.08,1.0,0.08,0.053985184060617704,0.053985184060617704
45061,2022,33,1223.6523778203552,1866.0499299379446,642.3975521175894,False,False,0.97804092295294,7.0,0.08,1.0,0.08,0.0782432738362352,0.0782432738362352
5200,2019,15,1198.1529924047495,1824.552298962816,626.3993065580664,False,False,3.485416178972179,12.0,0.08,1.0,0.08,0.2788332943177743,0.2788332943177743
1057,2025,22,1051.4379220374217,1646.2684194136007,594.830497376179,False,False,0.6625346609345396,11.0,0.08,1.0,0.08,0.05300277287476317,0.05300277287476317
19002,2019,27,940.5824187583949,1522.3665737242093,581.7841549658144,False,False,0.37195426832433665,12.0,0.08,1.0,0.08,0.029756341465946932,0.029756341465946932
37088,2019,45,878.937502629062,1422.3417504387141,543.4042478096521,False,False,1.8500177657454835,26.0,0.07,1.0,0.07,0.12950124360218385,0.12950124360218385
45168,2021,50,816.7544540639342,1353.858550918329,537.1040968543948,False,False,0.9696481462129926,23.0,0.07,1.0,0.07,0.06787537023490949,0.06787537023490949
19007,2020,52,793.0121512187717,1292.3441644139718,499.33201319520015,False,False,1.3315096002193083,20.0,0.07,1.0,0.07,0.09320567201535158,0.09320567201535158
25036,2024,2,9512.5,10000.0,487.5,True,True,0.0025169712675705063,1.0,0.153,1.0,0.153,0.0003850966039382875,0.0003850966039382875
44059,2023,43,898.409943143644,1382.8565253586064,484.4465822149624,False,False,1.7392862613287448,24.0,0.07,1.0,0.07,0.12175003829301215,0.12175003829301215
3016,2019,24,855.6854757146307,1328.1558195493078,472.4703438346771,False,False,1.340720101876936,16.0,0.07,1.0,0.07,0.09385040713138552,0.09385040713138552
5208,2025,24,984.8057084213258,1454.0225617789724,469.21685335764664,False,False,4.36738139909491,13.0,0.07,1.0,0.07,0.30571669793664374,0.30571669793664374
15039,2020,48,863.2965201654004,1325.263608602979,461.9670884375787,False,False,4.115323024494139,27.0,0.07,1.0,0.07,0.28807261171458975,0.28807261171458975
9001,2022,28,837.6047017446435,1298.8251191633115,461.2204174186679,False,False,2.619916812091345,13.0,0.07,1.0,0.07,0.18339417684639417,0.18339417684639417
10050,2023,27,905.0898623238556,1343.0097633510222,437.9199010271666,False,False,2.441877826289121,14.0,0.07,1.0,0.07,0.17093144784023848,0.17093144784023848
25039,2025,35,882.7741914586555,1318.193454890957,435.41926343230136,False,False,1.1326360037455994,17.0,0.07,1.0,0.07,0.07928452026219196,0.07928452026219196
5157,2020,4,9475.399006050777,9910.814828160894,435.415822110117,True,True,0.24699985694596394,2.0,0.153,1.0,0.153,0.03779097811273248,0.03779097811273248
32002,2020,34,759.1496711935243,1186.2549832541324,427.10531206060807,False,False,1.6662341789219834,13.0,0.07,1.0,0.07,0.11663639252453885,0.11663639252453885
44063,2020,28,871.9492149190057,1292.765520239902,420.81630532089616,False,False,4.255476578984433,17.0,0.07,1.0,0.07,0.2978833605289103,0.2978833605289103
36027,2019,36,852.791536743824,1272.527296008637,419.73575926481294,False,False,5.18989982816069,24.0,0.07,1.0,0.07,0.3632929879712483,0.3632929879712483
45086,2021,43,708.5966333603386,1121.3893496907267,412.7927163303881,False,False,1.158163001281056,18.0,0.07,1.0,0.07,0.08107141008967393,0.08107141008967393
45229,2019,70,652.2437259794978,1043.0884477298714,390.84472175037365,False,False,3.2841076406365968,25.0,0.07,1.0,0.07,0.22988753484456179,0.22988753484456179
46028,2023,39,701.6103270804099,1080.6897358109532,379.07940873054326,False,False,3.300314756702751,18.0,0.07,1.0,0.07,0.23102203296919258,0.23102203296919258
37063,2022,55,667.790513459478,1027.555074280871,359.76456082139293,False,False,2.678599408880244,27.0,0.07,1.0,0.07,0.18750195862161712,0.18750195862161712
49048,2024,34,637.872334343334,990.2671899854984,352.3948556421643,False,False,2.7783786814683418,11.0,0.07,1.0,0.07,0.19448650770278395,0.19448650770278395
1011,2020,24,800.1288192312192,1129.6875053378453,329.55868610662617,False,False,2.3695095160071533,14.0,0.07,1.0,0.07,0.16586566612050074,0.16586566612050074
46030,2019,3,9382.586823727912,9688.793763377023,306.2069396491115,True,True,0.37785689814287277,2.0,0.153,1.0,0.153,0.05781210541585953,0.05781210541585953
19080,2019,59,583.7475964986195,874.9690458155541,291.2214493169346,False,False,1.092583464305495,18.0,0.07,1.0,0.07,0.07648084250138466,0.07648084250138466
10074,2025,42,653.4677402622327,942.2340195838146,288.7662793215819,False,False,3.793972616395255,17.0,0.07,1.0,0.07,0.2655780831476679,0.2655780831476679
3032,2019,41,589.9574687155648,853.087098627096,263.1296299115312,False,False,1.5319340715063863,18.0,0.07,1.0,0.07,0.10723538500544705,0.10723538500544705
33080,2025,36,619.7246483514406,864.5769943572977,244.85234600585716,False,False,13.9472088611745,18.0,0.07,1.0,0.07,0.9763046202822151,0.9763046202822151
45016,2019,51,489.9220998525483,730.797660416941,240.87556056439269,False,False,2.440570264834223,28.0,0.07,1.0,0.07,0.17083991853839564,0.17083991853839564
5126,2019,61,406.12499607372047,603.9287154303106,197.80371935659014,False,False,7.325232249194341,24.0,0.07,0.9890185967829507,0.06923130177480655,0.5071353644145183,0.5071353644145183
38043,2019,28,674.8840575211916,869.8064008466406,194.922343325449,False,False,3.0905766268491046,12.0,0.07,0.974611716627245,0.06822282016390716,0.21084785341630125,0.21084785341630125
45095,2020,52,553.7735176589472,740.7367200267119,186.96320236776467,False,False,2.678692828550246,20.0,0.07,0.9348160118388233,0.06543712082871764,0.17528594628486188,0.17528594628486188
39098,2020,50,447.2715995625885,620.2822421142209,173.01064255163243,False,False,3.657531398898806,16.0,0.07,0.8650532127581622,0.060553724893071356,0.22147715011668873,0.22147715011668873
36023,2021,38,526.1388005293969,697.9853740593659,171.84657352996896,False,False,3.701878449909664,19.0,0.07,0.8592328676498449,0.06014630073548915,0.22265429453449306,0.22265429453449306
19066,2019,63,419.15574020537775,590.5224848293169,171.36674462393916,False,False,1.8044484904469191,15.0,0.07,0.8568337231196957,0.05997836061837871,0.1082278622773144,0.1082278622773144
26041,2021,42,498.03968682495747,665.7611311797821,167.7214443548246,False,False,2.1415749885686464,16.0,0.07,0.838607221774123,0.05870250552418861,0.12571581759691514,0.12571581759691514
29010,2025,57,427.89248425947835,587.2952078777647,159.40272361828636,False,False,2.485692119841529,32.0,0.07,0.7970136180914318,0.05579095326640023,0.13867913289273806,0.13867913289273806
26082,2020,66,382.9568219210974,540.4820080189581,157.52518609786074,False,False,4.909543396581336,28.0,0.07,0.7876259304893037,0.055133815134251266,0.27068185802069944,0.27068185802069944
21002,2024,44,376.1638176997853,511.3225097841182,135.15869208433293,False,False,4.044131307729042,19.0,0.07,0.6757934604216647,0.04730554222951653,0.19130982435948612,0.19130982435948612
5125,2024,2,9864.871118515433,10000.0,135.1288814845666,True,True,0.08702725368591925,1.0,0.153,0.6756444074228329,0.10337359433569343,0.008996320018677697,0.008996320018677697
3022,2019,54,391.53486995037565,521.8743543739253,130.3394844235496,False,False,5.1699240041557335,34.0,0.07,0.6516974221177481,0.045618819548242366,0.23584583022370703,0.23584583022370703
6016,2019,54,409.13413090754125,529.7503209868597,120.61619007931847,False,False,3.0244341784952025,27.0,0.07,0.6030809503965924,0.04221566652776147,0.1276785047145177,0.1276785047145177
45068,2019,98,322.263233247981,432.92914880154143,110.66591555356041,False,False,5.347096586971711,40.0,0.07,0.553329577767802,0.038733070443746145,0.20710946877268988,0.20710946877268988
45131,2020,189,227.02025169468368,303.28284847868224,76.26259678399856,False,False,11.856177874494671,59.0,0.07,0.3813129839199928,0.026691908874399498,0.3164640194246833,0.3164640194246833
39095,2020,92,220.25345336476434,283.85656289011115,63.60310952534681,False,False,7.072541800462857,28.0,0.07,0.31801554762673406,0.022261088333871387,0.15744247776510145,0.15744247776510145
14023,2020,73,218.1346139429672,267.45740227117517,49.32278832820796,False,False,6.390482672281752,35.0,0.07,0.2466139416410398,0.01726297591487279,0.11031874845601178,0.11031874845601178
